42100, 0.00336, 0.005
42200, 0.00479, 0.005
42300, 0.00437, 0.005
42400, 0.00299, 0.005
42500, 0.00383, 0.005
42600, 0.00416, 0.005
42700, 0.00341, 0.005
42800, 0.00330, 0.005
42900, 0.00448, 0.005
43000, 0.00437, 0.005
43100, 0.00425, 0.005
43200, 0.00494, 0.005
43300, 0.00472, 0.005
43400, 0.00513, 0.005
43500, 0.00369, 0.005
43600, 0.00399, 0.005
43700, 0.00402, 0.005
43800, 0.00373, 0.005
43900, 0.00323, 0.005
44000, 0.00431, 0.005
44100, 0.00364, 0.005
44200, 0.00341, 0.005
44300, 0.00397, 0.005
44400, 0.00329, 0.005
44500, 0.00390, 0.005
44600, 0.00378, 0.005
44700, 0.00416, 0.005
44800, 0.00527, 0.005
44900, 0.00439, 0.005
45000, 0.00498, 0.005
45100, 0.00409, 0.005
45200, 0.00392, 0.005
45300, 0.00422, 0.005
45400, 0.00386, 0.005
45500, 0.00368, 0.005
45600, 0.00335, 0.005
45700, 0.00340, 0.005
45800, 0.00435, 0.005
45900, 0.00352, 0.005
46000, 0.00443, 0.005
46100, 0.00448, 0.005
46200, 0.00419, 0.005
46300, 0.00386, 0.005
46400, 0.00379, 0.005
46500, 0.00430, 0.005
46600, 0.00445, 0.005
46700, 0.00415, 0.005
46800, 0.00436, 0.005
46900, 0.00366, 0.005
47000, 0.00394, 0.005
47100, 0.00427, 0.005
47200, 0.00339, 0.005
47300, 0.00374, 0.005
47400, 0.00469, 0.005
47500, 0.00440, 0.005
47600, 0.00372, 0.005
47700, 0.00385, 0.005
47800, 0.00375, 0.005
47900, 0.00426, 0.005
48000, 0.00336, 0.005
48100, 0.00403, 0.005
48200, 0.00357, 0.005
48300, 0.00325, 0.005
48400, 0.00356, 0.005
48500, 0.00487, 0.005
48600, 0.00406, 0.005
48700, 0.00456, 0.005
48800, 0.00365, 0.005
48900, 0.00475, 0.005
49000, 0.00405, 0.005
49100, 0.00405, 0.005
49200, 0.00417, 0.005
49300, 0.00343, 0.005
49400, 0.00354, 0.005
49500, 0.00443, 0.005
49600, 0.00337, 0.005
49700, 0.00414, 0.005
49800, 0.00361, 0.005
49900, 0.00418, 0.005
50000, 0.00406, 0.005
50100, 0.00410, 0.005
50200, 0.00362, 0.005
50300, 0.00441, 0.005
50400, 0.00357, 0.005
50500, 0.00347, 0.005
50600, 0.00370, 0.005
50700, 0.00310, 0.005
50800, 0.00408, 0.005
50900, 0.00396, 0.005
51000, 0.00363, 0.005
