scorer,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000,DLC_effnet_b0_Madagascar AlexSep17shuffle1_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,982.6215209960938,334.708251953125,0.9999980926513672,1106.9482421875,339.7292175292969,1.0,1022.681396484375,400.0696716308594,0.99997878074646,1056.030517578125,400.55560302734375,0.9999940991401672,1019.3448486328125,478.6508483886719,0.23480501770973206,1122.067138671875,851.3919677734375,0.0010593533515930176,1083.619873046875,650.2509765625,0.004762798547744751,1100.7547607421875,791.3856811523438,0.0014629065990447998,1050.13916015625,394.8907165527344,0.002413421869277954,1129.958251953125,848.7941284179688,0.0005584657192230225,1132.0802001953125,845.3150634765625,0.000934302806854248,1017.0226440429688,781.2734985351562,0.0009127557277679443,1012.9689331054688,781.3350219726562,0.9999966621398926,1098.9866943359375,794.2276000976562,0.9999775886535645,994.7415771484375,828.492431640625,0.9999948143959045,1127.0599365234375,845.0423583984375,0.9999669790267944
1,981.3928833007812,346.550537109375,0.9999991655349731,1106.4486083984375,347.65509033203125,0.9999998211860657,1022.50634765625,412.8921203613281,0.9999940395355225,1056.2415771484375,411.363037109375,0.9999922513961792,1020.0171508789062,495.244384765625,0.9999789595603943,1054.194580078125,612.16064453125,0.9615223407745361,993.7609252929688,828.841552734375,0.00045037269592285156,1102.404541015625,795.542236328125,0.0013523101806640625,1049.4830322265625,409.1315002441406,0.002688109874725342,1154.0146484375,627.3038330078125,0.02146965265274048,1065.0657958984375,415.1234130859375,0.0008514821529388428,1016.4885864257812,782.6265869140625,0.0009883344173431396,1011.5234375,784.0602416992188,0.9999948740005493,1100.8902587890625,798.1552124023438,0.9999860525131226,994.37646484375,829.2491455078125,0.999994695186615,1127.7203369140625,845.171630859375,0.9999549984931946
2,981.3048095703125,360.1593322753906,0.9999996423721313,1107.932373046875,359.37774658203125,0.999999463558197,1024.122802734375,427.82623291015625,0.999991774559021,1057.364990234375,426.1811828613281,0.9999953508377075,1021.9249877929688,511.79351806640625,0.9999624490737915,1057.4473876953125,631.9927368164062,0.999937891960144,967.276611328125,583.5540771484375,0.7277089953422546,1163.486328125,597.6636962890625,0.6896286606788635,1176.2899169921875,656.77294921875,0.00507238507270813,1177.3377685546875,657.7811889648438,0.9818978309631348,1069.404541015625,429.7928771972656,0.001398921012878418,1011.249267578125,788.3943481445312,0.000787883996963501,1010.1821899414062,785.3427734375,0.9999964237213135,1102.5556640625,800.7659301757812,0.9999797344207764,994.4396362304688,829.8817749023438,0.9999925494194031,1128.494140625,845.5052490234375,0.9999251365661621
3,980.1710815429688,372.5173034667969,1.0,1107.8509521484375,369.43841552734375,0.9999996423721313,1024.8321533203125,441.1303405761719,0.9999891519546509,1058.5628662109375,438.48687744140625,0.9999984502792358,1023.1694946289062,525.8289184570312,0.999946117401123,1058.924560546875,639.6546630859375,0.9999955892562866,962.7493286132812,595.3305053710938,0.9999963045120239,1167.7750244140625,602.154052734375,0.999669075012207,893.6724853515625,612.8751831054688,0.9990352392196655,1203.77001953125,685.61474609375,0.9994924068450928,1069.6339111328125,444.75872802734375,0.0016111135482788086,1011.0105590820312,788.828125,0.0009316802024841309,1009.3084716796875,786.8067626953125,0.9999958872795105,1104.5767822265625,803.0590209960938,0.9999927878379822,994.2825317382812,830.263916015625,0.999991774559021,1129.849609375,845.5364990234375,0.9998465776443481
4,977.7337646484375,379.1152648925781,0.9999996423721313,1106.721435546875,372.8971252441406,0.9999996423721313,1023.4645385742188,447.7181396484375,0.9999887943267822,1058.0400390625,444.5054626464844,0.9999978542327881,1023.8652954101562,531.6505126953125,0.999994158744812,1057.7257080078125,641.0811767578125,0.9999976754188538,961.3513793945312,597.487060546875,0.9999940395355225,1169.496826171875,605.2158813476562,0.9999502897262573,889.7355346679688,629.041259765625,0.9995805621147156,1225.9833984375,705.3872680664062,0.9999503493309021,956.3370361328125,601.1915893554688,0.0010227859020233154,1010.9155883789062,788.9088745117188,0.0008370876312255859,1008.99951171875,787.0884399414062,0.9999953508377075,1104.6748046875,804.4993896484375,0.9999912977218628,994.1605834960938,830.3191528320312,0.9999905824661255,1130.6944580078125,845.3983764648438,0.9998765587806702
5,976.2911376953125,380.3926086425781,0.9999992847442627,1105.264892578125,371.84173583984375,0.9999995231628418,1024.5712890625,448.89093017578125,0.9999971389770508,1058.1683349609375,444.8405456542969,0.9999980926513672,1028.1312255859375,532.08349609375,0.9999994039535522,1058.97705078125,638.548583984375,0.9999975562095642,963.0780639648438,596.2113647460938,0.9999958872795105,1171.159912109375,603.5758056640625,0.9999936819076538,891.6661987304688,625.8990478515625,0.9999179840087891,1238.602294921875,708.05322265625,0.9999926090240479,1069.825927734375,447.29656982421875,0.0007187128067016602,1010.6762084960938,788.7527465820312,0.0008684396743774414,1008.8042602539062,786.7344970703125,0.9999948740005493,1104.132568359375,804.09521484375,0.9999914169311523,994.2445678710938,830.2648315429688,0.9999914169311523,1130.5682373046875,845.4196166992188,0.999882698059082
6,975.2766723632812,381.7304382324219,0.9999983310699463,1103.5340576171875,370.1980895996094,0.9999982118606567,1026.9422607421875,449.0197448730469,0.9999988079071045,1060.429443359375,443.72796630859375,0.9999982118606567,1036.0113525390625,530.2318725585938,0.9999974966049194,1061.062744140625,633.3654174804688,0.9999974966049194,968.3142700195312,592.033447265625,0.9999723434448242,1170.814453125,601.6134643554688,0.9999902248382568,898.0620727539062,613.9017944335938,0.9998142123222351,1243.198486328125,699.0091552734375,0.9999406933784485,1070.219970703125,447.28985595703125,0.001745849847793579,1243.2054443359375,701.270751953125,0.0011447370052337646,1009.634765625,784.845458984375,0.9999951124191284,1103.0751953125,801.3941040039062,0.9999837279319763,994.2196655273438,829.6844482421875,0.9999944567680359,1129.4564208984375,845.2131958007812,0.9998698830604553
7,973.8258056640625,381.4205017089844,0.9999974370002747,1101.5914306640625,366.48101806640625,0.9999967813491821,1028.7091064453125,447.22735595703125,0.9999960064888,1062.0924072265625,440.4023742675781,0.9999940395355225,1042.8956298828125,526.8641967773438,0.999994158744812,1064.417236328125,627.44970703125,0.999993085861206,974.9578247070312,585.2316284179688,0.061192989349365234,1172.197998046875,598.7781372070312,0.9999921321868896,910.6564331054688,589.7972412109375,0.14764413237571716,1245.8297119140625,683.3145141601562,0.999909520149231,1070.29541015625,446.4462585449219,0.0018670260906219482,1245.2193603515625,685.7069091796875,0.0012158751487731934,1009.9918212890625,783.1912841796875,0.9999908208847046,1101.2410888671875,799.0506591796875,0.9999760389328003,994.6663818359375,829.612548828125,0.9999961853027344,1127.407958984375,844.8560180664062,0.9999597072601318
