scorer,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000,DLC_effnet_b0_Simba ModifiedAug27shuffle0_150000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
67,747.0575561523438,413.0439453125,0.9999971389770508,1053.7960205078125,320.2259216308594,0.9999995231628418,910.1781616210938,416.856201171875,0.9999970197677612,1027.4730224609375,385.9746398925781,0.9999980926513672,1024.30029296875,437.2309265136719,0.9999994039535522,879.9057006835938,592.1549072265625,0.9999091625213623,737.0922241210938,704.7442626953125,0.9999921321868896,741.8423461914062,701.65185546875,0.0005013946210965514,1054.5030517578125,316.3658752441406,0.00033182831248268485,885.934326171875,585.5668334960938,0.0005919181858189404,450.35809326171875,494.5865173339844,0.9999948740005493,170.90415954589844,753.46533203125,0.9999978542327881,453.67913818359375,751.0177001953125,0.9999973773956299,478.78668212890625,879.2169189453125,0.0005735988961532712,478.5891418457031,883.8763427734375,0.9999983310699463,480.3695068359375,881.0618896484375,0.0016148838913068175
68,747.0286254882812,413.2784423828125,0.9999971389770508,1053.942626953125,320.10003662109375,0.9999995231628418,910.20263671875,416.82769775390625,0.9999969005584717,1027.4482421875,385.8821105957031,0.9999979734420776,1024.362060546875,437.304931640625,0.9999995231628418,880.2763671875,592.4736328125,0.999963641166687,736.8631591796875,705.126953125,0.9999936819076538,741.65771484375,702.0328369140625,0.0003541644546203315,1054.633056640625,316.3216857910156,0.0003259245422668755,886.1604614257812,585.717529296875,0.0005969896446913481,450.8910827636719,494.2247314453125,0.9999958276748657,170.90301513671875,753.5030517578125,0.9999979734420776,453.6617126464844,751.1572265625,0.9999972581863403,478.9562072753906,879.6522827148438,0.0004383795312605798,478.92962646484375,884.4692993164062,0.9999979734420776,480.6501770019531,881.6013793945312,0.001975990366190672
69,747.0834350585938,416.0686950683594,0.9999953508377075,1052.93212890625,321.887451171875,0.9999998807907104,910.8530883789062,419.4466857910156,0.9999992847442627,1026.921142578125,385.94580078125,0.9999978542327881,1024.6053466796875,437.4130554199219,0.9999995231628418,880.619873046875,594.0103149414062,0.9999854564666748,738.7633056640625,705.916015625,0.9999971389770508,1053.97265625,323.9404296875,0.00033993509714491665,1054.0028076171875,317.3017578125,0.00030884321313351393,886.3643798828125,586.5819091796875,0.00045439694076776505,450.3971252441406,496.689453125,0.9999955892562866,170.36204528808594,753.6205444335938,0.999997615814209,453.7286071777344,750.773681640625,0.999997615814209,744.8482666015625,417.2335205078125,0.0006282724789343774,479.0618591308594,885.207275390625,0.9999957084655762,480.60284423828125,882.181396484375,0.0038550153840333223
70,747.1163330078125,416.06591796875,0.9999953508377075,1052.94677734375,321.8980712890625,0.9999998807907104,910.8487548828125,419.4216003417969,0.9999992847442627,1026.9364013671875,385.9588317871094,0.9999978542327881,1024.618896484375,437.3984680175781,0.9999995231628418,880.7922973632812,594.063720703125,0.99998939037323,738.5692749023438,705.660888671875,0.9999963045120239,1053.9873046875,323.9470520019531,0.0003416987310629338,1054.026123046875,317.3136291503906,0.00031132737058214843,886.4676513671875,586.5921020507812,0.00046243227552622557,450.5339050292969,496.6117248535156,0.9999957084655762,170.29708862304688,754.0424194335938,0.9999977350234985,453.7452087402344,750.6591186523438,0.9999977350234985,744.8867797851562,417.2421569824219,0.0006373773794621229,479.1868591308594,885.3651123046875,0.999995231628418,480.7752990722656,882.4232788085938,0.005033082328736782
71,751.1567993164062,412.18328857421875,0.9999963045120239,1059.1217041015625,324.65155029296875,1.0,913.754150390625,418.7866516113281,0.9999995231628418,1032.18115234375,388.4068298339844,0.9999980926513672,1027.81982421875,438.2156982421875,0.9999996423721313,881.635498046875,592.1006469726562,0.9999781847000122,740.9982299804688,703.9502563476562,0.9999939203262329,746.5576782226562,700.8609008789062,0.0007956154877319932,1060.7010498046875,322.7907409667969,0.00029836638714186847,891.0010986328125,586.79541015625,0.0006899047293700278,449.44708251953125,496.5146789550781,0.9999934434890747,169.80679321289062,757.0164184570312,0.9999979734420776,451.6098327636719,748.9109497070312,0.9999977350234985,449.63311767578125,747.3495483398438,0.0015505369519814849,477.85205078125,882.74658203125,0.9999991655349731,479.1279296875,879.7367553710938,0.000684673897922039
72,756.27001953125,409.3738708496094,0.9999990463256836,1068.6878662109375,327.0523986816406,0.9999998807907104,918.9905395507812,421.0188293457031,0.9999982118606567,1036.793212890625,390.04144287109375,0.999998927116394,1031.7969970703125,440.27337646484375,0.9999984502792358,884.0213012695312,592.2003784179688,0.9999924898147583,745.5264282226562,704.0536499023438,0.9999853372573853,749.2673950195312,700.7734985351562,0.0011926016304641962,747.3027954101562,702.650146484375,0.0003593907749745995,891.1361083984375,585.9552001953125,0.0011284234933555126,450.50262451171875,495.8621826171875,0.9999942779541016,169.18429565429688,761.4254150390625,0.9999878406524658,453.6824951171875,750.8564453125,0.9999970197677612,754.4616088867188,410.07623291015625,0.0006633184966631234,478.434326171875,883.00390625,0.9999991655349731,480.4197692871094,880.3800659179688,0.000893035379704088
73,764.3640747070312,403.92913818359375,0.9999997615814209,1083.690673828125,333.431884765625,0.9999986886978149,928.5703125,422.92584228515625,0.9999936819076538,1050.3050537109375,394.95489501953125,0.999995231628418,1042.329833984375,444.6234130859375,0.9999998807907104,889.1612548828125,591.062744140625,0.999977707862854,754.3161010742188,702.262939453125,0.9999961853027344,1085.2568359375,337.6905822753906,0.0005834756302647293,886.9150390625,755.7841186523438,0.0003726064460352063,891.6776733398438,583.84765625,0.0012049777433276176,450.73291015625,493.57958984375,0.9999977350234985,167.67234802246094,768.8603515625,0.9999979734420776,455.29461669921875,748.0458374023438,0.9999964237213135,762.1763916015625,405.27117919921875,0.0004500748182181269,479.0812683105469,881.9385375976562,0.9999986886978149,480.8675231933594,879.4662475585938,0.0006289380835369229
74,770.522705078125,400.5013427734375,0.9999997615814209,1095.976318359375,338.7840881347656,0.9999998807907104,931.2327270507812,422.1369934082031,0.9997507929801941,1060.5859375,399.15667724609375,0.9999755620956421,1048.5889892578125,450.29962158203125,0.9999997615814209,892.4983520507812,592.35205078125,0.9999977350234985,762.23681640625,704.1689453125,0.9999924898147583,765.7786865234375,700.7058715820312,0.001135828671976924,893.7979125976562,749.34814453125,0.9999487400054932,895.8931274414062,744.1542358398438,0.0007316699484363198,451.4930725097656,491.4902038574219,0.9999969005584717,166.24264526367188,772.6134643554688,0.9999995231628418,455.4257507324219,747.287353515625,0.9999960660934448,1051.11669921875,396.0696105957031,0.0036194317508488894,478.0978698730469,882.4280395507812,0.999998927116394,479.37945556640625,879.4329833984375,0.0008653697441332042
75,779.1552734375,396.28753662109375,0.9999988079071045,1109.998779296875,344.1637878417969,0.9999997615814209,938.2084350585938,425.5492858886719,0.9999964237213135,1071.169189453125,406.39215087890625,0.999998927116394,1056.4920654296875,455.3189697265625,0.9999995231628418,899.0819702148438,591.5230712890625,0.9999994039535522,771.7725219726562,699.9636840820312,0.9999977350234985,778.1047973632812,698.2507934570312,0.0005521325510926545,906.0867919921875,744.8342895507812,0.999852180480957,837.1593017578125,786.8615112304688,0.9996323585510254,460.3172912597656,485.5525207519531,0.9999920129776001,166.23361206054688,780.092041015625,0.9999985694885254,456.7540588378906,743.2369995117188,0.9999966621398926,458.9978332519531,485.0516052246094,0.0007019693730399013,477.84747314453125,880.8817138671875,0.9999985694885254,479.1167297363281,877.9723510742188,0.0006312488694675267
76,789.6036376953125,392.1845703125,0.9999994039535522,1118.5992431640625,351.887451171875,0.9999998807907104,948.1279907226562,434.56103515625,0.9999997615814209,1082.103515625,421.796875,0.9999998807907104,1064.0052490234375,468.0948791503906,0.9999998807907104,903.3733520507812,591.7269897460938,0.9999973773956299,777.8153076171875,699.0230102539062,0.9999911785125732,781.6332397460938,697.4553833007812,0.000694778747856617,926.413818359375,730.9691162109375,0.9999955892562866,848.4494018554688,782.503662109375,0.9999959468841553,466.8858337402344,479.7561340332031,0.9999983310699463,167.7125244140625,785.9361572265625,0.9999990463256836,457.4334411621094,742.955322265625,0.999997615814209,846.21240234375,781.2197875976562,0.0002729091502260417,477.9204406738281,880.3907470703125,0.9999985694885254,846.8483276367188,781.1782836914062,0.00045170445810072124
77,798.2657470703125,391.62701416015625,0.9999992847442627,1127.7716064453125,360.90142822265625,0.9999991655349731,958.9049072265625,445.958251953125,0.9999939203262329,1092.96435546875,433.98638916015625,0.9999998807907104,1072.89111328125,485.30267333984375,0.9999998807907104,911.2017822265625,596.4234008789062,0.9999992847442627,790.036865234375,687.0718994140625,0.9999876022338867,852.6328125,780.3663940429688,0.002630082657560706,949.429931640625,721.9013061523438,0.9999665021896362,853.1612548828125,779.531982421875,0.9999043941497803,465.35894775390625,481.0805969238281,0.9999988079071045,169.59542846679688,793.1344604492188,0.9999940395355225,459.95892333984375,740.1026611328125,0.9999992847442627,457.8480224609375,737.1478271484375,0.0006471857195720077,478.0127258300781,880.2117309570312,0.9999977350234985,851.0847778320312,781.5227661132812,0.0009129472891800106
78,807.7294921875,386.1588439941406,0.9999995231628418,1133.8677978515625,369.7867431640625,0.9999997615814209,967.1375732421875,457.4364929199219,0.9999986886978149,1099.6541748046875,455.06317138671875,0.9999997615814209,1076.1556396484375,502.2388916015625,1.0,918.7199096679688,598.5446166992188,0.9999963045120239,798.9207763671875,683.02294921875,0.999982476234436,850.6668701171875,780.8787841796875,0.0011715145083144307,966.4016723632812,706.1992797851562,0.999924898147583,851.9744873046875,779.4560546875,0.9999902248382568,466.30560302734375,478.7795715332031,0.9999978542327881,171.14964294433594,798.0646362304688,0.9999948740005493,464.8633117675781,731.4144287109375,0.9999949932098389,479.71197509765625,877.1636352539062,0.0005627520149573684,479.1882019042969,881.2031860351562,0.9999972581863403,480.31756591796875,878.2223510742188,0.0009425311582162976
79,816.775146484375,384.7319641113281,0.9999992847442627,1138.1536865234375,378.8992919921875,0.9999995231628418,974.0133056640625,471.4337158203125,0.999997615814209,1103.085205078125,472.504150390625,0.9999988079071045,1073.85302734375,524.3035278320312,0.9999998807907104,457.55682373046875,723.6626586914062,0.00033922784496098757,808.2024536132812,674.63134765625,0.9999783039093018,850.9231567382812,780.5455932617188,0.0019093562150374055,972.2660522460938,685.4074096679688,0.9996836185455322,852.2348022460938,778.9671020507812,0.9999855756759644,467.3126220703125,478.7656555175781,0.9999984502792358,177.71287536621094,810.8495483398438,0.999853253364563,466.50384521484375,728.4071044921875,0.9999923706054688,463.0,730.443603515625,0.0004048834671266377,477.7615051269531,880.2832641601562,0.9999960660934448,959.6766967773438,766.53076171875,0.0030389227904379368
80,833.336669921875,387.9222412109375,0.9999997615814209,1155.8939208984375,384.7039794921875,0.9999998807907104,990.5379028320312,479.4419860839844,0.9999929666519165,1122.802001953125,482.84954833984375,0.9999998807907104,1092.76025390625,537.5238037109375,0.9999998807907104,476.3865661621094,723.202880859375,0.0007440994959324598,839.8493041992188,672.4339599609375,0.999039351940155,851.599609375,781.1748657226562,0.0010476246243342757,992.7225952148438,687.9334106445312,0.9997370839118958,853.616943359375,780.1693725585938,0.9997829794883728,469.86187744140625,476.7507019042969,0.9999994039535522,177.48655700683594,812.2550659179688,0.9623298645019531,470.0894775390625,726.1834716796875,0.9999986886978149,477.59228515625,876.8724975585938,0.0002580489672254771,476.22412109375,880.1558227539062,0.9999982118606567,989.2092895507812,776.9129028320312,0.0012085065245628357
81,850.9947509765625,386.5244140625,0.9999998807907104,1172.445068359375,385.6064147949219,1.0,1011.244873046875,491.9419250488281,0.9999994039535522,1139.3331298828125,492.45697021484375,0.9999997615814209,1108.735107421875,543.6602783203125,0.9999998807907104,476.4092102050781,718.5028686523438,0.0015348180895671248,867.6876220703125,675.5178833007812,0.9999829530715942,1174.3485107421875,388.1022644042969,0.0005496426019817591,1012.4381713867188,684.759765625,0.9993554949760437,851.5126342773438,782.4378662109375,0.9163414239883423,476.1954345703125,472.4183044433594,0.9999971389770508,474.4169616699219,876.4708862304688,0.0013492607977241278,473.8424987792969,723.3512573242188,0.9999985694885254,1133.1630859375,489.1086120605469,0.0003911622625309974,475.73150634765625,879.022705078125,0.9999961853027344,477.02325439453125,876.3538818359375,0.0005472504999488592
82,877.9022216796875,387.5929870605469,0.9999997615814209,1193.19482421875,392.6380615234375,0.9999979734420776,1033.4083251953125,499.94073486328125,0.9999994039535522,1159.720458984375,504.1940002441406,0.9999984502792358,1129.2838134765625,555.345947265625,0.9999996423721313,840.4774169921875,786.7781372070312,0.0007812976255081594,898.7606811523438,673.1681518554688,0.9999940395355225,845.9059448242188,779.1759643554688,0.0011746184900403023,848.73876953125,786.2735595703125,0.00214588176459074,849.2075805664062,782.0266723632812,0.9999881982803345,487.33734130859375,464.957763671875,0.9999960660934448,271.20257568359375,854.484130859375,0.020239440724253654,475.812255859375,721.4190673828125,0.9999992847442627,845.54443359375,781.7736206054688,0.00033087554038502276,477.6654357910156,877.9139404296875,0.9999955892562866,478.8562927246094,875.3819580078125,0.0005486191366799176
83,896.6331176757812,391.15557861328125,0.9999996423721313,1206.3626708984375,392.724853515625,0.9999995231628418,1052.556884765625,506.67327880859375,0.9999948740005493,1177.4686279296875,505.9460754394531,0.9999959468841553,1145.92333984375,560.26806640625,0.9999997615814209,476.2907409667969,716.4189453125,0.0005476050428114831,927.5194702148438,672.693603515625,0.9999748468399048,843.1868286132812,690.94189453125,0.9996680021286011,851.13671875,782.2418212890625,0.05374525114893913,852.35986328125,778.7451782226562,0.9999699592590332,498.1876525878906,460.55902099609375,0.999998927116394,266.67413330078125,857.9775390625,0.05073261633515358,476.4306640625,721.3993530273438,0.9999994039535522,842.634033203125,689.0682373046875,0.0013483756920322776,476.71514892578125,876.1629028320312,0.9999974966049194,834.5436401367188,690.9238891601562,0.004893052391707897
84,914.9410400390625,396.6524963378906,0.9999998807907104,1222.507568359375,395.5733337402344,0.9999996423721313,1063.5537109375,517.2188720703125,0.9999995231628418,1191.4439697265625,519.869384765625,0.9999982118606567,1159.3050537109375,573.6172485351562,0.9999997615814209,476.2210388183594,716.1990356445312,0.00038337474688887596,938.0997924804688,674.2764892578125,0.999985933303833,852.9038696289062,687.7190551757812,0.9999873638153076,1110.531494140625,731.7128295898438,0.9887442588806152,854.7863159179688,777.0233764648438,0.9998241066932678,514.5526733398438,448.0707702636719,0.9999983310699463,270.3974914550781,856.9761962890625,0.005679128225892782,477.0745849609375,721.5321044921875,0.9999994039535522,862.4177856445312,686.273193359375,0.00043582182843238115,476.5894470214844,875.7881469726562,0.9999980926513672,841.6846313476562,685.81396484375,0.0025639128871262074
85,933.0349731445312,397.6943054199219,0.9999995231628418,1234.836181640625,398.68731689453125,0.9999997615814209,1076.4490966796875,528.6910400390625,0.9999995231628418,1203.9063720703125,528.0796508789062,0.9999996423721313,1172.1185302734375,585.6826782226562,0.9999998807907104,475.9969787597656,716.7770385742188,0.0003894405090250075,950.3318481445312,677.735107421875,0.9999958276748657,864.2905883789062,686.9601440429688,0.9999608993530273,1114.1229248046875,747.8812866210938,0.9998362064361572,857.5732421875,775.3878784179688,0.9999622106552124,526.6688232421875,441.1936950683594,0.9999887943267822,268.9163818359375,856.519775390625,0.9903249740600586,477.2786865234375,722.599365234375,0.9999994039535522,859.2738037109375,686.837158203125,0.0017551196506246924,476.4329833984375,874.0383911132812,0.9999977350234985,1117.115234375,748.8724365234375,0.0008512889035046101
86,947.5498046875,403.6573791503906,0.9999998807907104,1248.29541015625,400.78900146484375,0.9999997615814209,1089.5924072265625,542.9974365234375,0.9999992847442627,1216.3997802734375,546.61865234375,0.9999995231628418,1185.4595947265625,598.364013671875,0.9999998807907104,268.42999267578125,850.2544555664062,0.0010243356227874756,957.7619018554688,678.79541015625,0.9999964237213135,871.11669921875,685.1694946289062,0.9999915361404419,1105.4744873046875,764.0210571289062,0.999996542930603,859.2958984375,773.6988525390625,0.9999974966049194,534.8984985351562,435.6181945800781,0.9999996423721313,269.4837951660156,852.5899047851562,0.9999983310699463,477.8728942871094,724.0263061523438,0.9999995231628418,877.1385498046875,685.2664184570312,0.0014596941182389855,476.2494201660156,873.2345581054688,0.9999971389770508,860.8406982421875,774.4376831054688,0.0005311538698151708
87,963.5633544921875,412.6666259765625,0.9999998807907104,1259.9459228515625,404.2648010253906,0.9999998807907104,1100.2427978515625,557.35888671875,0.9999949932098389,1228.5799560546875,553.9505615234375,0.9999985694885254,1189.664306640625,611.9981689453125,1.0,976.0556030273438,687.468505859375,0.0010002832859754562,970.3755493164062,686.3145141601562,0.9999642372131348,882.3114624023438,683.458984375,0.9999797344207764,1112.867919921875,785.0686645507812,0.999984622001648,862.3665161132812,770.9598999023438,0.999997615814209,544.4129638671875,434.7715759277344,0.999987006187439,270.9736022949219,852.7881469726562,0.9999973773956299,483.09552001953125,731.6511840820312,0.999969482421875,470.2386169433594,659.035888671875,0.98674076795578,476.4180908203125,872.7781982421875,0.9999958276748657,473.3259582519531,660.559326171875,0.34007593989372253
88,979.66015625,411.0975036621094,0.9999997615814209,1283.4979248046875,405.2523498535156,1.0,1117.7418212890625,554.671142578125,0.9999936819076538,1248.6390380859375,553.9189453125,0.9999990463256836,1207.601318359375,613.7005615234375,0.9999998807907104,990.8373413085938,685.05029296875,0.000590726500377059,984.2759399414062,681.0877685546875,0.9999518394470215,892.0161743164062,683.8052978515625,0.9999806880950928,1122.057861328125,789.5113525390625,0.999954342842102,867.4703369140625,768.3795776367188,0.9999936819076538,552.2930297851562,437.6666259765625,0.9999991655349731,274.52593994140625,851.4171142578125,0.9999967813491821,489.22442626953125,732.0768432617188,0.9930184483528137,486.23870849609375,658.889404296875,0.9993956089019775,477.1360778808594,870.601806640625,0.9999991655349731,490.514404296875,660.4031982421875,0.15067167580127716
89,995.4869995117188,408.9022216796875,0.9999994039535522,1309.7618408203125,405.9755859375,0.9999998807907104,1134.5382080078125,555.3446044921875,0.9999979734420776,1267.6761474609375,555.84814453125,0.9999994039535522,1222.708740234375,617.5515747070312,0.9999998807907104,1006.1822509765625,684.3143920898438,0.000390735367545858,999.65625,680.2407836914062,0.9999876022338867,909.5087280273438,683.205322265625,0.9999817609786987,1127.67138671875,791.1200561523438,0.9999474287033081,874.2525634765625,768.9309692382812,0.9996603727340698,567.377685546875,436.40057373046875,0.9999997615814209,276.3869323730469,729.3587036132812,0.11085803806781769,494.95458984375,719.8877563476562,0.9999556541442871,816.9019775390625,763.475830078125,0.026395687833428383,475.049560546875,869.148681640625,0.9999995231628418,601.1603393554688,765.8093872070312,0.172703355550766
90,1016.80908203125,407.1209716796875,0.9999988079071045,1328.9815673828125,403.9433898925781,1.0,1155.07080078125,557.7098388671875,0.9999996423721313,1288.1990966796875,554.5570068359375,0.9999974966049194,1243.6414794921875,618.8604736328125,0.9999998807907104,1243.7208251953125,619.6769409179688,0.0002816288615576923,1018.4632568359375,677.116943359375,0.9999865293502808,923.7587890625,678.6508178710938,0.9999622106552124,1134.1778564453125,791.7756958007812,0.9999641180038452,879.0084228515625,773.9583740234375,0.9938362240791321,574.8460693359375,438.536376953125,0.9999992847442627,272.3690490722656,730.1177368164062,0.8801569938659668,497.07855224609375,720.42626953125,0.9999785423278809,821.6196899414062,763.6414794921875,0.9958707690238953,476.5100402832031,868.2608642578125,0.9999995231628418,643.6759033203125,763.2169799804688,0.999967098236084
91,1030.261962890625,408.6924133300781,0.9999985694885254,1350.119873046875,403.54156494140625,1.0,1174.914306640625,559.146240234375,0.999998927116394,1310.132080078125,555.5877075195312,0.9999980926513672,1265.104248046875,619.9544677734375,0.9999998807907104,268.8358459472656,728.1448974609375,0.0006399524281732738,1034.5682373046875,674.2479248046875,0.9999945163726807,943.1220092773438,678.9343872070312,0.9999866485595703,1137.553466796875,794.0385131835938,0.9999332427978516,886.19384765625,773.8550415039062,0.8873893022537231,591.9678344726562,438.0335388183594,0.9999992847442627,271.799072265625,730.6364135742188,0.9982951283454895,499.3385009765625,726.2848510742188,0.9999985694885254,635.8544921875,694.540283203125,0.9999377727508545,476.31622314453125,866.4605712890625,0.9999994039535522,699.3385620117188,764.1572875976562,0.9999845027923584
92,1052.95751953125,406.3263244628906,0.9999995231628418,1378.9185791015625,403.7016296386719,1.0,1196.2607421875,556.0700073242188,0.9999977350234985,1336.334716796875,558.2247924804688,0.9999934434890747,1291.69384765625,617.4236450195312,0.9999997615814209,268.9844055175781,730.47509765625,0.0011135023087263107,1043.6138916015625,666.552734375,0.9999940395355225,948.6134643554688,684.3577880859375,0.9999969005584717,1138.0889892578125,795.0747680664062,0.9999915361404419,921.9977416992188,760.1729736328125,0.9999961853027344,600.390625,436.9273376464844,0.9999994039535522,269.1704406738281,734.8366088867188,0.9999898672103882,502.10272216796875,727.8997802734375,0.9999974966049194,653.8848876953125,681.2885131835938,0.9999911785125732,476.4599304199219,867.123046875,0.9999996423721313,731.3268432617188,772.416259765625,0.9999997615814209
93,1072.6031494140625,404.8903503417969,0.9999995231628418,1404.974365234375,400.71759033203125,0.9999998807907104,1227.293212890625,556.8088989257812,0.999995231628418,1364.78466796875,555.827880859375,0.9999995231628418,1317.7705078125,621.2935180664062,1.0,269.6716003417969,730.2346801757812,0.0017602777807042003,1047.707275390625,662.8009033203125,0.9999954700469971,671.7357177734375,671.0198974609375,0.0010498096235096455,1137.2132568359375,797.16748046875,0.9999916553497314,1071.67529296875,404.164794921875,0.0002975802926812321,621.7477416992188,438.4280700683594,0.9999991655349731,262.9097900390625,733.3658447265625,0.9999464750289917,502.4221496582031,737.2835693359375,0.9999979734420776,669.3932495117188,675.6729125976562,0.9995054006576538,475.5224914550781,864.0776977539062,0.9999985694885254,761.7056884765625,784.1028442382812,0.9999971389770508
94,1091.9344482421875,404.52191162109375,1.0,1432.4619140625,395.8297424316406,0.9999996423721313,1249.6239013671875,555.6918334960938,0.9999996423721313,1388.9771728515625,553.25927734375,0.9999972581863403,1343.41796875,622.3054809570312,0.9999998807907104,1141.2333984375,637.3438720703125,0.9999969005584717,1048.3135986328125,656.3386840820312,0.9999891519546509,1052.9752197265625,653.7301025390625,0.00032471714075654745,1137.0653076171875,797.5264892578125,0.9999964237213135,1149.1361083984375,632.1643676757812,0.0005433267215266824,634.0220947265625,436.4190368652344,0.9999990463256836,227.95616149902344,695.7017211914062,0.9999909400939941,503.6708068847656,739.8474731445312,0.9999983310699463,715.0906982421875,730.7515869140625,0.9999344348907471,475.7993469238281,856.8351440429688,0.999994158744812,719.064697265625,731.4267578125,0.0003677949425764382
95,1114.29443359375,396.97100830078125,0.9999995231628418,1451.2698974609375,398.4818420410156,0.9999986886978149,1270.8868408203125,557.3323974609375,0.9999994039535522,1408.065673828125,559.8011474609375,0.9999971389770508,1362.072998046875,627.2182006835938,1.0,1154.7586669921875,635.9376831054688,0.9999995231628418,1053.2730712890625,655.4639892578125,0.9999860525131226,1118.8560791015625,399.23529052734375,0.0005603052559308708,1132.1865234375,798.3712768554688,0.9999940395355225,860.095947265625,854.8836669921875,0.0006144968210719526,650.0773315429688,436.1618957519531,0.9999994039535522,205.2135467529297,671.6508178710938,0.9999971389770508,505.1098327636719,744.667724609375,0.999990701675415,762.6082763671875,766.7256469726562,0.9999969005584717,473.212646484375,855.70263671875,0.9999966621398926,858.7499389648438,859.0910034179688,0.9999942779541016
96,1120.1295166015625,394.24359130859375,0.9999995231628418,1462.639892578125,396.97442626953125,0.9999998807907104,1278.7353515625,553.6044311523438,0.9999927282333374,1414.2227783203125,556.7644653320312,0.999998927116394,1368.7235107421875,622.1356811523438,0.9999997615814209,1167.382568359375,633.6564331054688,0.999996542930603,1055.4686279296875,657.1744995117188,0.9999902248382568,1174.7740478515625,651.5526733398438,0.022910982370376587,1132.13671875,793.622802734375,0.9999955892562866,505.1427001953125,745.7465209960938,0.0006273850449360907,666.42236328125,432.624267578125,0.9999960660934448,1272.62451171875,556.0568237304688,0.0006180020864121616,508.0125732421875,743.5863647460938,0.999981164932251,763.8569946289062,764.0560302734375,0.9999978542327881,472.2296142578125,856.6298828125,0.9999940395355225,856.4400634765625,860.101318359375,0.9999982118606567
