scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,205.64125061035156,30.816219329833984,0.9999986886978149,197.33843994140625,26.303905487060547,1.0,202.6450958251953,112.19998168945312,1.0,185.37060546875,53.37208938598633,0.0020508519373834133,216.2560272216797,123.50322723388672,0.9999998807907104,200.8248291015625,142.9925994873047,1.0,174.49053955078125,185.2627410888672,0.9999995231628418,159.9860382080078,200.4011688232422,0.9999995231628418,161.8425750732422,213.23318481445312,0.9999969005584717,166.3130340576172,226.03611755371094,0.9999998807907104,89.56023406982422,143.08802795410156,0.9999998807907104,35.34373092651367,59.50387954711914,0.9999998807907104,87.10719299316406,195.15347290039062,0.9999992847442627,113.43929290771484,199.75656127929688,0.9999990463256836,83.66352844238281,218.91697692871094,0.9997199177742004,129.4359130859375,218.12588500976562,0.9999380111694336
1,211.89730834960938,33.12205505371094,1.0,201.64146423339844,29.991851806640625,0.9999996423721313,204.05389404296875,113.27517700195312,1.0,200.3728790283203,51.88762283325195,0.0017017533537000418,217.1600341796875,125.23741912841797,0.9999998807907104,201.7765350341797,143.3525848388672,1.0,173.74295043945312,185.73912048339844,0.9999991655349731,160.90843200683594,200.1011199951172,0.9999988079071045,163.50608825683594,211.9573516845703,0.9999808073043823,164.3311767578125,225.20590209960938,0.9999977350234985,89.00274658203125,141.6865234375,1.0,34.00001907348633,62.35551834106445,0.9998968839645386,86.6932373046875,193.45680236816406,0.9999998807907104,112.56159210205078,200.1944122314453,0.9999798536300659,86.63956451416016,215.38597106933594,0.9999991655349731,124.09685516357422,218.0863494873047,0.999992847442627
2,216.203125,33.2032585144043,0.9999998807907104,204.15428161621094,29.941635131835938,0.9999998807907104,206.0801239013672,112.28709411621094,1.0,192.46035766601562,53.883262634277344,0.0019459668546915054,218.088134765625,123.3473129272461,1.0,203.0244598388672,140.44451904296875,1.0,175.2263641357422,186.83758544921875,0.9999904632568359,165.79832458496094,198.2012481689453,0.999992847442627,176.3573455810547,210.2464599609375,0.9963098168373108,160.04830932617188,226.27101135253906,0.9999792575836182,89.8598403930664,139.99075317382812,1.0,33.046871185302734,58.553985595703125,0.9998389482498169,89.7180404663086,194.88185119628906,0.9999996423721313,109.75403594970703,200.7508544921875,0.9999295473098755,94.41873168945312,217.1909942626953,0.9999843835830688,125.07232666015625,217.3948974609375,0.9999352693557739
3,218.09292602539062,32.05537414550781,0.9999994039535522,205.54335021972656,28.880659103393555,0.9999997615814209,207.1877899169922,108.1799087524414,1.0,193.4097900390625,53.89496994018555,0.0015289961593225598,218.95013427734375,122.41643524169922,1.0,203.1214141845703,137.28109741210938,1.0,171.55654907226562,186.2930450439453,0.9999862909317017,178.31129455566406,191.39471435546875,0.9999219179153442,194.9908905029297,217.01075744628906,0.9999537467956543,179.66175842285156,216.03941345214844,0.9990266561508179,91.03715515136719,137.4795684814453,0.9999998807907104,32.9018440246582,53.000709533691406,0.999987006187439,87.99147033691406,193.85986328125,0.9999066591262817,106.14388275146484,196.1517791748047,0.999994158744812,100.27042388916016,221.564208984375,0.9948551654815674,117.76510620117188,219.46450805664062,0.9992020726203918
4,215.27371215820312,29.153703689575195,0.9999994039535522,204.26988220214844,26.941709518432617,0.9999995231628418,207.33926391601562,105.51535034179688,1.0,202.77044677734375,39.50762176513672,0.0002265516232000664,219.17269897460938,116.69136810302734,1.0,203.8822479248047,133.81759643554688,1.0,168.9065399169922,187.6438446044922,0.9999936819076538,180.83798217773438,187.57781982421875,0.999987006187439,195.9385528564453,222.4214324951172,0.9999997615814209,160.37770080566406,212.96511840820312,0.9999748468399048,92.46405792236328,137.48419189453125,0.9999998807907104,35.36484909057617,49.14681625366211,0.9999923706054688,89.99835205078125,192.43016052246094,0.9992341995239258,100.68778228759766,197.1931610107422,0.9999988079071045,138.88079833984375,209.56068420410156,0.7389081716537476,107.83099365234375,221.92733764648438,0.9999939203262329
5,212.8265838623047,26.347684860229492,0.9999995231628418,201.84190368652344,24.6815242767334,0.9999988079071045,206.32131958007812,101.41252899169922,1.0,201.76531982421875,38.01744842529297,0.0007206590962596238,218.72457885742188,111.4442367553711,1.0,204.16329956054688,130.94041442871094,1.0,167.28086853027344,188.8995819091797,0.9999985694885254,179.6355743408203,185.33663940429688,0.9999995231628418,191.42648315429688,223.1822967529297,0.9999996423721313,158.51602172851562,208.78408813476562,0.9999995231628418,93.59407043457031,135.8177032470703,1.0,37.86085510253906,47.20014190673828,0.9999943971633911,97.75645446777344,186.52584838867188,0.9998869895935059,95.88449096679688,195.69979858398438,0.9999850988388062,138.710205078125,207.73080444335938,0.925845742225647,102.35061645507812,221.13104248046875,0.9999967813491821
6,203.8115234375,17.968257904052734,0.9999998807907104,194.59837341308594,15.846702575683594,1.0,205.38967895507812,98.86988067626953,1.0,179.03128051757812,39.29485321044922,0.0003129300894215703,218.57057189941406,108.49637603759766,1.0,204.2204132080078,130.10401916503906,1.0,165.7169189453125,187.50112915039062,0.9999997615814209,179.77041625976562,182.97557067871094,0.9999997615814209,185.64944458007812,222.7639617919922,0.9999991655349731,156.38037109375,205.70596313476562,0.9999990463256836,94.61781311035156,134.57791137695312,1.0,41.75764083862305,45.6307258605957,0.9999886751174927,98.95073699951172,183.82151794433594,0.9999973773956299,93.28572082519531,193.32330322265625,0.9999825954437256,103.07701873779297,212.7602996826172,0.9671488404273987,95.42040252685547,220.2286376953125,0.9999967813491821
7,192.86288452148438,11.5928373336792,1.0,184.68698120117188,9.08659553527832,0.9999998807907104,204.25047302246094,99.9996337890625,1.0,183.8283233642578,22.55121612548828,0.0008875858038663864,217.7473602294922,108.80523681640625,1.0,203.0537872314453,130.2777099609375,1.0,163.55140686035156,187.36770629882812,1.0,175.73492431640625,182.8181610107422,0.9999998807907104,181.07464599609375,224.13308715820312,1.0,154.6486053466797,204.00074768066406,0.9999969005584717,93.6756362915039,136.44644165039062,1.0,46.95186996459961,48.03168869018555,0.9999963045120239,99.47416687011719,182.46133422851562,0.9999998807907104,90.74295043945312,193.2615509033203,0.9999823570251465,107.78733825683594,205.95828247070312,0.9998598098754883,92.04666137695312,220.36337280273438,0.9999947547912598
