scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,82.31414031982422,96.70706939697266,0.0018478576093912125,86.29946899414062,91.29348754882812,1.0,94.44297790527344,99.00201416015625,0.0008709662943147123,70.94535827636719,109.75996398925781,1.0,46.117862701416016,133.2119598388672,0.9999998807907104,87.39395141601562,115.33916473388672,1.0,121.17325592041016,179.9909210205078,0.9999955892562866,102.55155181884766,184.19996643066406,0.9999979734420776,103.22930145263672,215.97265625,0.9997344613075256,75.51344299316406,227.58868408203125,0.999990701675415,169.0149383544922,152.7322235107422,0.9999998807907104,217.97731018066406,228.56442260742188,0.9999998807907104,138.14405822753906,190.91481018066406,0.9999792575836182,180.0965118408203,191.3937530517578,0.9995680451393127,195.9406280517578,223.58131408691406,0.9999821186065674,186.39730834960938,228.29644775390625,0.8256548643112183
1,81.59561157226562,98.03328704833984,0.00792365800589323,87.55487823486328,95.4092025756836,1.0,39.73672866821289,135.6588897705078,0.00039352287421934307,72.11065673828125,113.75027465820312,1.0,45.03978729248047,135.8206024169922,0.9999998807907104,88.34027862548828,118.68180084228516,1.0,115.46817779541016,183.5371551513672,0.9999924898147583,99.06376647949219,182.96746826171875,0.9800886511802673,66.77348327636719,227.20559692382812,0.9946618676185608,73.43806457519531,225.5635986328125,0.9999650716781616,167.2154541015625,155.25376892089844,1.0,218.9984588623047,232.53903198242188,0.9999997615814209,138.95811462402344,198.6953125,0.998180627822876,186.8860626220703,195.96975708007812,0.9339069128036499,124.22854614257812,228.71661376953125,0.9999964237213135,175.60488891601562,226.86273193359375,0.9943044781684875
2,81.88265228271484,97.22801971435547,0.011164256371557713,88.14956665039062,95.35372924804688,1.0,93.65606689453125,101.04658508300781,0.0007565485429950058,72.42918395996094,113.90361785888672,1.0,45.03831481933594,135.66981506347656,0.9999998807907104,87.76497650146484,119.03723907470703,1.0,116.71075439453125,181.89126586914062,0.9999998807907104,99.11736297607422,184.74154663085938,0.9913308620452881,96.926513671875,210.81716918945312,0.9991692304611206,71.40955352783203,222.77249145507812,0.9999940395355225,167.98580932617188,153.1278839111328,0.9999998807907104,216.93797302246094,228.86143493652344,0.9998964071273804,147.9037628173828,197.50807189941406,0.998826801776886,188.5235137939453,185.71864318847656,0.992197573184967,152.09075927734375,222.7915496826172,0.9960564374923706,143.51959228515625,228.63909912109375,0.9996201992034912
3,42.38032531738281,220.35166931152344,0.005585180129855871,87.7180404663086,95.24755096435547,1.0,88.63488006591797,103.81670379638672,0.0007297129486687481,72.15737915039062,111.1904525756836,1.0,44.57394790649414,135.74844360351562,0.9999998807907104,87.80985260009766,118.5684814453125,1.0,118.77530670166016,180.57496643066406,0.9999873638153076,84.03410339355469,181.9434356689453,0.9998050332069397,85.81221771240234,203.7870635986328,0.999998927116394,52.88472366333008,216.45474243164062,0.9995550513267517,167.69189453125,154.10369873046875,0.9999998807907104,217.18707275390625,228.11041259765625,0.9998524188995361,138.81248474121094,197.9069061279297,0.9999302625656128,157.47872924804688,204.19317626953125,0.9999297857284546,136.3728485107422,228.90765380859375,0.9999779462814331,154.32040405273438,227.2023468017578,0.9994158744812012
4,80.17298126220703,97.13813018798828,0.002548573072999716,87.2977294921875,95.3595199584961,1.0,88.31843566894531,103.49319458007812,0.0011340102646499872,71.34293365478516,111.6056900024414,1.0,43.44070053100586,135.9370880126953,1.0,84.93240356445312,119.94573211669922,1.0,66.3080825805664,176.88461303710938,0.9996145963668823,92.62348937988281,187.9166259765625,0.9091570973396301,18.367904663085938,213.18417358398438,0.9990895986557007,40.96648406982422,195.33888244628906,0.9999476671218872,168.4883575439453,151.99258422851562,0.9999998807907104,216.4391326904297,227.30699157714844,0.9999666213989258,144.36328125,192.10804748535156,0.9998683929443359,186.2727813720703,187.65565490722656,0.42529526352882385,120.70268249511719,225.894287109375,0.9951754808425903,165.1756134033203,227.03640747070312,0.9998258948326111
5,81.0107192993164,97.03953552246094,0.0034590926952660084,86.5409164428711,94.72599792480469,1.0,88.78598022460938,102.74065399169922,0.0023937306832522154,70.39605712890625,110.6407241821289,0.9999998807907104,41.40762710571289,133.97372436523438,0.9999996423721313,84.29913330078125,119.19244384765625,1.0,130.4925994873047,178.56314086914062,0.9999784231185913,116.71221923828125,184.72836303710938,0.7712997198104858,21.875070571899414,190.4130401611328,0.9977224469184875,102.29593658447266,212.54476928710938,0.9998132586479187,168.79103088378906,152.189208984375,0.9999998807907104,217.3149871826172,228.40066528320312,0.9999995231628418,146.6712646484375,192.59922790527344,0.9999847412109375,179.03819274902344,196.38595581054688,0.9959114789962769,144.87281799316406,226.78086853027344,0.9906716346740723,169.43675231933594,225.91749572753906,0.9999933242797852
6,80.78380584716797,97.26820373535156,0.0014946586452424526,87.61896514892578,93.72122192382812,1.0,88.61761474609375,101.8348617553711,0.0005594469257630408,71.10877227783203,110.2851333618164,1.0,44.18733215332031,134.70062255859375,1.0,86.53507232666016,116.98604583740234,1.0,70.32435607910156,179.869140625,0.9996291399002075,115.86911010742188,186.1078643798828,0.9999995231628418,70.60057067871094,198.7353973388672,0.9999548196792603,37.95634841918945,218.5240020751953,0.9999829530715942,170.2156524658203,154.6515350341797,0.9999998807907104,217.08880615234375,227.1658477783203,1.0,172.6314239501953,194.5122833251953,0.9935774207115173,186.31275939941406,192.847900390625,0.9986817240715027,177.62408447265625,225.10699462890625,0.9927444458007812,129.50950622558594,232.16561889648438,0.9997202754020691
7,81.53795623779297,97.68741607666016,0.0018281048396602273,87.8285903930664,94.61751556396484,1.0,89.03691864013672,102.82980346679688,0.0004806176002603024,71.39923858642578,111.25157928466797,0.9999998807907104,45.13454055786133,134.7738800048828,1.0,87.50833892822266,118.29654693603516,1.0,73.2063217163086,184.89004516601562,1.0,114.29581451416016,189.1965789794922,0.9999998807907104,47.158905029296875,226.3030548095703,0.9999998807907104,72.8613052368164,200.5458526611328,0.9999954700469971,170.0871124267578,155.51361083984375,0.9999998807907104,218.71717834472656,229.71743774414062,0.9999998807907104,183.6527099609375,191.84133911132812,0.9999995231628418,150.9576416015625,202.54373168945312,0.9999996423721313,192.1863250732422,224.41229248046875,1.0,139.27740478515625,232.30950927734375,0.9999992847442627
