scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,87.2146224975586,35.38513946533203,1.0,154.27088928222656,216.87640380859375,0.0003674951149150729,143.84259033203125,97.04656219482422,0.9999998807907104,25.956377029418945,150.10177612304688,0.0011600670404732227,177.66261291503906,187.52684020996094,1.0,125.30760192871094,132.68045043945312,1.0,113.70890045166016,192.2215118408203,0.9999971389770508,142.6807861328125,192.2040557861328,0.9999995231628418,90.43917083740234,218.39796447753906,0.9999946355819702,146.81057739257812,222.33441162109375,0.9999985694885254,31.043424606323242,142.30804443359375,0.9999998807907104,12.150521278381348,163.42457580566406,0.9999998807907104,70.97236633300781,200.14373779296875,0.9999439716339111,54.130523681640625,206.8040008544922,0.7061407566070557,70.05929565429688,224.5133819580078,0.9346197843551636,39.098846435546875,212.37454223632812,0.9680714011192322
1,87.03112030029297,35.36610412597656,1.0,154.43417358398438,216.97474670410156,0.00044854063889943063,143.85205078125,96.88855743408203,0.9999998807907104,25.77092742919922,150.09400939941406,0.001330072176642716,177.3606719970703,187.4929962158203,1.0,125.26522827148438,132.75054931640625,1.0,113.18221282958984,192.44371032714844,0.9999985694885254,142.6011962890625,192.64657592773438,0.9999996423721313,87.22694396972656,217.5447540283203,0.9999995231628418,147.13290405273438,222.53179931640625,0.9999991655349731,31.145633697509766,142.0910186767578,0.9999998807907104,12.080071449279785,163.5802001953125,1.0,72.20526123046875,199.8491973876953,0.9999927282333374,61.54952621459961,213.16891479492188,0.12781266868114471,50.99010467529297,200.85609436035156,0.9997133612632751,59.6044807434082,227.51654052734375,0.9947794675827026
2,86.99285888671875,34.517208099365234,1.0,153.370361328125,217.36688232421875,0.0004792979161720723,143.99888610839844,96.17892456054688,1.0,25.625972747802734,150.00442504882812,0.0013635506620630622,176.5602264404297,187.51744079589844,1.0,125.54524230957031,132.2053680419922,1.0,114.09368896484375,192.38400268554688,0.9999996423721313,142.02706909179688,192.9143829345703,0.9999998807907104,87.9000244140625,218.40074157714844,0.9999998807907104,146.22767639160156,223.2537384033203,0.9999995231628418,31.359773635864258,141.7244110107422,0.9999998807907104,12.194220542907715,163.09344482421875,1.0,74.91856384277344,200.39633178710938,0.9999983310699463,63.54740524291992,213.3933868408203,0.08553402125835419,52.8095588684082,202.16326904296875,0.9999740123748779,62.92308807373047,228.18798828125,0.9982061386108398
3,87.00667572021484,33.62681198120117,1.0,151.99301147460938,218.01194763183594,0.0003797773679252714,143.85365295410156,95.03192138671875,1.0,25.39075469970703,149.68072509765625,0.0014158240519464016,175.90310668945312,187.59487915039062,1.0,125.39346313476562,131.2383575439453,1.0,115.7575912475586,192.58180236816406,1.0,141.36862182617188,193.6227569580078,0.9999998807907104,89.84774780273438,218.69728088378906,0.9999998807907104,144.7251434326172,222.56553649902344,0.9999996423721313,31.658546447753906,141.3714599609375,0.9999998807907104,12.519610404968262,162.77081298828125,1.0,78.7905044555664,200.30397033691406,0.9999994039535522,67.79469299316406,215.58251953125,0.006735160481184721,55.59202575683594,203.06085205078125,0.9999947547912598,70.91596984863281,231.4752655029297,0.9995458722114563
4,86.84990692138672,33.11933135986328,1.0,150.11154174804688,218.4960174560547,0.0002875641221180558,143.8456268310547,94.36217498779297,1.0,74.1794662475586,196.9228057861328,0.002341035520657897,175.27291870117188,188.1177520751953,1.0,125.62350463867188,130.7238311767578,1.0,116.7334976196289,193.72561645507812,1.0,140.8582305908203,191.94227600097656,1.0,90.07247161865234,217.82693481445312,0.9999998807907104,142.58206176757812,223.6765899658203,0.9999997615814209,31.957448959350586,140.8566436767578,0.9999998807907104,12.912365913391113,162.2864532470703,1.0,80.17144775390625,198.8132781982422,0.9999997615814209,74.81229400634766,216.67782592773438,0.006042709108442068,59.80100631713867,203.01417541503906,0.9999984502792358,74.07756805419922,232.7349853515625,0.9999815225601196
5,86.88263702392578,31.908287048339844,1.0,148.45542907714844,221.12306213378906,0.00043429690413177013,143.70286560058594,93.28169250488281,1.0,74.15196228027344,196.4998016357422,0.0026810811832547188,175.9553680419922,187.84381103515625,1.0,125.69076538085938,129.91311645507812,1.0,117.40047454833984,194.1918487548828,1.0,139.94760131835938,193.1470489501953,1.0,89.75542449951172,217.94796752929688,0.9999998807907104,141.1833953857422,224.04457092285156,0.9999998807907104,32.209693908691406,139.73623657226562,0.9999998807907104,13.907423973083496,161.4169921875,0.9999998807907104,81.9891586303711,197.81475830078125,1.0,75.14967346191406,216.57322692871094,0.0008907587616704404,61.917503356933594,201.89942932128906,0.9999996423721313,76.49729919433594,233.10763549804688,0.9999997615814209
6,86.13388061523438,29.69753074645996,1.0,88.45307922363281,22.753368377685547,0.0005313840811140835,143.47779846191406,91.60948181152344,1.0,24.634286880493164,147.74343872070312,0.001267992309294641,174.6051788330078,188.47808837890625,0.9999998807907104,126.23554229736328,127.782470703125,1.0,119.06739807128906,194.06028747558594,1.0,137.15814208984375,192.84629821777344,0.9999998807907104,92.40613555908203,216.97828674316406,0.9999986886978149,137.47789001464844,223.98988342285156,0.9999998807907104,32.382694244384766,139.0344696044922,1.0,14.666251182556152,159.69332885742188,0.9999997615814209,86.35164642333984,198.0718536376953,0.9999998807907104,78.56848907470703,214.40390014648438,0.00330867781303823,63.15816116333008,200.91885375976562,0.9999978542327881,77.52820587158203,233.17889404296875,0.9999998807907104
7,86.0503158569336,28.048675537109375,1.0,88.3630142211914,21.590560913085938,0.0012743378756567836,143.44378662109375,89.54047393798828,0.9999998807907104,162.65338134765625,86.52497863769531,0.0009945635683834553,173.26405334472656,188.53805541992188,0.9999997615814209,126.76197052001953,126.42716979980469,1.0,121.74581146240234,191.72340393066406,0.9999914169311523,135.7433319091797,191.0928192138672,0.9999991655349731,97.22470092773438,215.6636505126953,0.9999454021453857,136.57464599609375,224.92852783203125,0.9999996423721313,33.2021369934082,138.3001708984375,0.9999998807907104,13.835174560546875,158.59988403320312,0.9999996423721313,88.50634002685547,197.65171813964844,0.9999992847442627,83.01231384277344,213.87698364257812,0.012413334101438522,67.23869323730469,200.3828125,0.9999414682388306,78.03096771240234,229.8300323486328,0.9999997615814209
