scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,124.83832550048828,106.2125244140625,0.9999994039535522,184.99447631835938,108.30183410644531,0.9999998807907104,146.72654724121094,75.78325653076172,1.0,176.34031677246094,72.63367462158203,1.0,168.09786987304688,99.83829498291016,1.0,149.7838592529297,110.09139251708984,0.9999998807907104,145.2860870361328,203.08607482910156,0.9999998807907104,148.7107391357422,200.8927001953125,0.9998278617858887,145.2483673095703,214.6853485107422,0.9999995231628418,138.24293518066406,210.0868377685547,0.9999288320541382,68.68904876708984,145.00833129882812,1.0,67.95110321044922,131.42173767089844,1.0,92.47566223144531,203.6564178466797,0.9999998807907104,92.04107666015625,201.5688934326172,0.14243705570697784,90.23347473144531,213.17501831054688,0.9999998807907104,83.27862548828125,206.25051879882812,0.9987836480140686
1,124.2945785522461,104.96835327148438,0.9999992847442627,184.7470245361328,109.00218963623047,0.9999998807907104,147.0372314453125,75.28446197509766,1.0,176.424560546875,73.51382446289062,1.0,168.0502471923828,100.432861328125,1.0,149.32168579101562,109.7301025390625,0.9999998807907104,145.40069580078125,203.64149475097656,0.9999996423721313,149.486328125,200.65579223632812,0.9998186230659485,144.68954467773438,214.21397399902344,0.9999997615814209,139.5851287841797,210.27572631835938,0.9997925162315369,68.69731903076172,145.0899200439453,1.0,68.0319595336914,131.32977294921875,1.0,91.05978393554688,204.46804809570312,0.9999998807907104,90.64244079589844,202.161376953125,0.07287459075450897,89.64900970458984,213.64845275878906,0.9999998807907104,83.48857879638672,206.07470703125,0.99949049949646
2,124.03907012939453,103.91902160644531,0.9999995231628418,184.58749389648438,108.84620666503906,0.9999998807907104,147.1608123779297,73.7437973022461,0.9999998807907104,176.6785125732422,72.89543914794922,1.0,167.96437072753906,99.94161224365234,1.0,149.2867889404297,109.11620330810547,0.9999998807907104,143.1954345703125,202.10382080078125,0.9999982118606567,149.84425354003906,200.10826110839844,0.9997077584266663,139.96714782714844,213.9267120361328,0.9999992847442627,139.30792236328125,209.64447021484375,0.9969107508659363,68.71226501464844,144.6998748779297,1.0,67.99569702148438,130.2615509033203,1.0,89.36410522460938,202.48133850097656,0.9999997615814209,90.88514709472656,200.91720581054688,0.02328142151236534,87.38711547851562,212.21238708496094,1.0,82.86774444580078,204.6190643310547,0.9498704671859741
3,124.07425689697266,102.21534729003906,0.9999997615814209,184.93411254882812,107.60478210449219,0.9999998807907104,147.5303497314453,72.9256820678711,0.9999998807907104,176.58795166015625,73.06230926513672,1.0,168.35487365722656,98.79158782958984,1.0,149.75111389160156,107.63002014160156,0.9999998807907104,142.98326110839844,199.63079833984375,0.9999988079071045,149.67245483398438,197.03762817382812,0.9998422861099243,141.42153930664062,210.14035034179688,0.9999991655349731,138.54605102539062,205.78831481933594,0.9960836172103882,68.71971130371094,142.81686401367188,1.0,67.83978271484375,129.33953857421875,0.9999998807907104,89.30364227294922,201.77581787109375,0.9999994039535522,91.17179870605469,199.84710693359375,0.00459370668977499,86.06700897216797,210.04367065429688,1.0,83.28205108642578,200.15379333496094,0.8331605792045593
4,124.26480865478516,102.7398681640625,0.9999996423721313,184.7100830078125,106.66291809082031,0.9999998807907104,147.42279052734375,72.69837951660156,0.9999998807907104,176.52503967285156,72.2439956665039,1.0,168.38412475585938,97.97562408447266,1.0,150.01658630371094,107.22615051269531,0.9999998807907104,143.2830352783203,200.43357849121094,0.9999971389770508,149.2435302734375,198.937744140625,0.9998032450675964,141.2869415283203,213.2628631591797,0.9999992847442627,138.1230926513672,207.98785400390625,0.9962030053138733,68.5123519897461,143.26576232910156,1.0,67.46985626220703,129.59255981445312,1.0,88.34526062011719,200.9143829345703,0.9999995231628418,90.60663604736328,199.8614501953125,0.008485423400998116,85.1976089477539,210.65853881835938,1.0,82.60885620117188,200.76441955566406,0.9195794463157654
5,125.16150665283203,103.71281433105469,0.9999994039535522,184.92453002929688,105.9354248046875,0.9999998807907104,147.10977172851562,72.87654876708984,0.9999998807907104,177.2366180419922,70.84894561767578,1.0,168.016845703125,97.07304382324219,1.0,149.99899291992188,107.45347595214844,0.9999998807907104,143.15249633789062,199.79397583007812,0.9999991655349731,150.38986206054688,197.6685333251953,0.9987471103668213,140.9559783935547,210.4257049560547,0.9999994039535522,138.63600158691406,206.46168518066406,0.9570119380950928,68.53394317626953,143.1247100830078,1.0,67.65482330322266,129.55198669433594,1.0,89.4953842163086,201.54954528808594,0.9999995231628418,91.3255615234375,199.669921875,0.00431020837277174,85.40523529052734,210.08299255371094,1.0,83.20618438720703,199.96527099609375,0.7316345572471619
6,124.61700439453125,105.02435302734375,0.9999991655349731,185.04714965820312,106.49851989746094,0.9999998807907104,146.7930908203125,73.81849670410156,1.0,176.424560546875,72.13803100585938,1.0,167.99314880371094,97.79033660888672,1.0,150.1287384033203,108.50121307373047,0.9999998807907104,143.35189819335938,200.2673797607422,0.9999990463256836,150.24420166015625,197.74073791503906,0.9994150400161743,142.16343688964844,211.79103088378906,0.9999995231628418,138.85523986816406,207.04029846191406,0.9894236922264099,68.67135620117188,144.5067901611328,1.0,68.1537857055664,130.3765106201172,1.0,89.14317321777344,201.44642639160156,0.9999997615814209,90.9385986328125,200.27069091796875,0.012389495968818665,85.57799530029297,211.8325958251953,1.0,81.074462890625,203.05264282226562,0.9271401166915894
7,125.05555725097656,105.92525482177734,0.9999994039535522,185.0065155029297,107.40939331054688,0.9999998807907104,146.75535583496094,75.50000762939453,1.0,176.43186950683594,71.89433288574219,1.0,168.1327667236328,98.89643096923828,1.0,150.1430206298828,109.51538848876953,0.9999998807907104,144.82144165039062,201.12965393066406,0.9999995231628418,149.10922241210938,199.01333618164062,0.9996077418327332,144.9840850830078,213.02174377441406,0.9999997615814209,137.7996063232422,208.0849609375,0.9991471767425537,68.65341186523438,145.35372924804688,1.0,68.06678771972656,131.40724182128906,1.0,90.5777816772461,201.8583221435547,0.9999997615814209,91.2480239868164,200.01516723632812,0.0664876326918602,87.23676300048828,211.4759979248047,1.0,80.94497680664062,203.34725952148438,0.9832962155342102
