scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,96.0866470336914,228.06179809570312,0.00038754427805542946,74.66011047363281,32.50548553466797,0.9999998807907104,172.71107482910156,95.1585922241211,0.0035852219443768263,71.25802612304688,66.42543029785156,1.0,72.31773376464844,97.91346740722656,1.0,107.86579895019531,101.00064086914062,1.0,103.822998046875,179.87249755859375,0.9999953508377075,108.35128021240234,179.0608673095703,0.9999997615814209,95.56262969970703,223.34425354003906,0.9999983310699463,129.3206024169922,214.55233764648438,0.9983408451080322,176.84193420410156,91.23040008544922,1.0,184.03504943847656,129.11134338378906,1.0,169.9070587158203,167.92706298828125,0.9994564652442932,170.8597869873047,173.44078063964844,0.9999942779541016,136.3868865966797,218.30270385742188,0.9858828186988831,169.81246948242188,221.06654357910156,0.9998478889465332
1,99.28639221191406,227.68894958496094,0.00027259529451839626,74.1382064819336,33.20159912109375,0.9999998807907104,172.9474334716797,95.35555267333984,0.002633078722283244,71.2611312866211,67.1943130493164,1.0,72.36907958984375,97.65928649902344,1.0,109.02393341064453,101.47820281982422,1.0,107.39639282226562,182.0702362060547,0.9999986886978149,110.3683853149414,180.20663452148438,0.9999998807907104,99.53744506835938,224.68093872070312,0.9999996423721313,129.5576934814453,211.5184326171875,0.9979806542396545,176.63580322265625,92.03923034667969,1.0,183.72328186035156,130.1190643310547,1.0,164.7039794921875,168.58779907226562,0.9999809265136719,175.2499237060547,173.94247436523438,0.9999997615814209,147.7869873046875,215.0640411376953,0.9999951124191284,175.00852966308594,224.11871337890625,0.9999994039535522
2,117.21116638183594,168.10707092285156,0.0005118384142406285,74.5685043334961,34.18934631347656,0.9999998807907104,173.21954345703125,96.38019561767578,0.0020250827074050903,71.12442016601562,67.38095092773438,1.0,71.90619659423828,98.92715454101562,1.0,107.8975601196289,102.25041961669922,0.9999998807907104,109.69674682617188,179.76254272460938,0.9999998807907104,111.29193115234375,179.0985565185547,0.9999998807907104,103.51394653320312,222.53094482421875,0.9999998807907104,132.02723693847656,208.7211151123047,0.9999997615814209,176.4893341064453,92.68802642822266,1.0,183.5672149658203,128.0561065673828,1.0,178.71226501464844,169.8341064453125,0.9999954700469971,165.7523956298828,171.8617401123047,0.9999980926513672,181.89706420898438,221.23687744140625,0.9999942779541016,153.3897705078125,214.6762237548828,0.9999992847442627
3,117.26322174072266,170.1654510498047,0.0003487726207822561,73.13024139404297,32.26380920410156,0.9999997615814209,61.521705627441406,86.47802734375,0.0015832900535315275,70.1601791381836,66.54624938964844,1.0,71.20347595214844,98.70579528808594,1.0,107.30305480957031,102.52169799804688,0.9999997615814209,109.45394897460938,178.2155303955078,1.0,111.26174926757812,179.07623291015625,1.0,106.0921859741211,221.2432098388672,0.9999997615814209,131.85873413085938,203.56646728515625,1.0,176.7221221923828,94.2114028930664,1.0,183.8639373779297,128.3602294921875,1.0,181.28732299804688,169.98410034179688,0.9999998807907104,160.8651580810547,169.6347198486328,0.9999995231628418,184.175537109375,220.7635040283203,0.9999990463256836,149.66847229003906,211.52908325195312,0.9999998807907104
4,111.0017318725586,162.19003295898438,0.0006018706480972469,73.44661712646484,34.65935134887695,0.9999997615814209,61.150146484375,86.42504119873047,0.002215861575677991,70.02623748779297,67.11512756347656,1.0,70.42975616455078,98.4231948852539,1.0,108.27676391601562,101.8489761352539,0.9999998807907104,109.01113891601562,179.37979125976562,0.9999998807907104,110.87738037109375,180.0850372314453,1.0,106.12936401367188,222.2303466796875,0.9999998807907104,128.8212127685547,205.50518798828125,0.9999997615814209,176.97682189941406,96.42945861816406,1.0,185.6930389404297,129.98760986328125,1.0,178.830322265625,171.32920837402344,0.9999977350234985,163.27761840820312,172.58522033691406,0.9999622106552124,185.9522705078125,220.07728576660156,0.9999775886535645,149.2640838623047,213.9449920654297,0.9999932050704956
5,109.40116119384766,160.4855194091797,0.0009136543376371264,73.34368133544922,33.783668518066406,0.9999998807907104,60.76286315917969,85.8988037109375,0.002665455685928464,68.89501190185547,66.68873596191406,1.0,69.46580505371094,97.80473327636719,1.0,108.59835815429688,101.36109924316406,0.9999997615814209,107.48501586914062,181.63665771484375,0.9999991655349731,109.77662658691406,180.88401794433594,0.9999998807907104,109.62898254394531,222.61166381835938,0.9999969005584717,125.68109893798828,209.70677185058594,0.9999179840087891,177.63755798339844,97.44647216796875,1.0,186.14395141601562,132.34591674804688,1.0,171.32357788085938,172.4652099609375,0.999954104423523,181.04739379882812,174.5223388671875,0.9999396800994873,152.33358764648438,220.17727661132812,0.9999724626541138,188.21856689453125,222.56375122070312,0.9999657869338989
6,107.87712097167969,160.09310913085938,0.00022074964363127947,73.80551147460938,32.44471740722656,0.9999998807907104,60.438392639160156,85.67583465576172,0.0017084976425394416,69.15320587158203,65.28392791748047,1.0,68.90988159179688,95.5173568725586,1.0,108.56842041015625,99.39838409423828,0.9999998807907104,102.82501220703125,178.3052978515625,0.9999920129776001,107.33238983154297,178.65121459960938,0.999998927116394,110.59912872314453,222.27291870117188,0.9999542236328125,118.8956298828125,210.7546844482422,0.9997043013572693,177.27288818359375,98.74848937988281,1.0,186.61851501464844,133.18849182128906,1.0,165.36932373046875,171.55374145507812,0.9999880790710449,184.48849487304688,174.70652770996094,0.9999948740005493,153.18922424316406,220.6630096435547,0.9999951124191284,192.27743530273438,222.098388671875,0.9999991655349731
7,68.76889038085938,31.010801315307617,0.00021023738372605294,72.9416275024414,30.64641571044922,0.9999998807907104,60.45841598510742,85.97239685058594,0.003614414017647505,68.91930389404297,66.34516906738281,1.0,68.67695617675781,95.45344543457031,1.0,108.19886016845703,97.8045425415039,0.9999998807907104,96.40913391113281,178.83543395996094,0.9999839067459106,102.59278106689453,179.25631713867188,0.9998922348022461,106.37107849121094,221.92901611328125,0.999909520149231,114.02873992919922,214.5859832763672,0.9999808073043823,176.34860229492188,96.9852523803711,1.0,185.4582061767578,131.9498748779297,1.0,166.32363891601562,169.56683349609375,0.9999146461486816,182.56153869628906,172.30381774902344,0.9999903440475464,154.68215942382812,220.30921936035156,0.9999830722808838,194.55653381347656,218.1125946044922,0.9999997615814209
