scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,57.716556549072266,62.24527359008789,0.9999994039535522,102.74720001220703,60.196502685546875,1.0,63.76717758178711,76.8957748413086,1.0,81.09459686279297,75.27890014648438,1.0,73.08740997314453,82.9113998413086,1.0,111.32337951660156,93.75180053710938,1.0,115.65438842773438,174.9032440185547,0.9999958276748657,98.90357208251953,169.70603942871094,0.9999998807907104,106.92668151855469,222.61285400390625,0.9999990463256836,82.40457153320312,209.3814697265625,0.9999587535858154,212.02847290039062,169.32070922851562,1.0,222.6814422607422,178.59376525878906,0.9999691247940063,168.49777221679688,210.40296936035156,0.0032187842298299074,184.7972869873047,209.37388610839844,0.9999994039535522,198.89498901367188,223.8493194580078,0.10321973264217377,204.53562927246094,224.41647338867188,0.9999998807907104
1,57.767356872558594,62.353851318359375,0.9999994039535522,103.96595001220703,60.144081115722656,1.0,64.5514907836914,75.54949188232422,1.0,80.79058837890625,75.0841293334961,1.0,73.30390930175781,81.20307922363281,1.0,110.93692016601562,93.28687286376953,1.0,118.48380279541016,173.80918884277344,0.9999994039535522,94.46720886230469,168.89218139648438,0.9999998807907104,111.5824966430664,221.22959899902344,0.9999970197677612,73.28877258300781,204.99429321289062,0.999984860420227,208.50515747070312,168.88755798339844,1.0,218.0678253173828,176.49737548828125,0.999976634979248,165.32798767089844,210.2512969970703,0.002762420801445842,182.48300170898438,209.71302795410156,0.9999998807907104,196.64041137695312,223.79051208496094,0.03444116190075874,199.509765625,225.08827209472656,0.9999998807907104
2,58.17375946044922,60.641544342041016,0.9999994039535522,103.8908462524414,59.24382781982422,1.0,64.70215606689453,74.45684814453125,1.0,81.35629272460938,73.78533172607422,1.0,73.53814697265625,80.19258117675781,1.0,111.36262512207031,92.68451690673828,1.0,117.26542663574219,174.58518981933594,0.9999990463256836,91.30455780029297,167.51992797851562,0.9999997615814209,113.64215850830078,221.35670471191406,0.9999918937683105,64.30188751220703,202.31275939941406,0.9999978542327881,209.84310913085938,166.64024353027344,1.0,215.43833923339844,172.87985229492188,0.9999960660934448,93.76641082763672,173.18710327148438,0.0007630890468135476,178.54739379882812,210.39231872558594,0.9999997615814209,196.73788452148438,226.4474334716797,0.003439689287915826,195.51927185058594,225.88015747070312,1.0
3,58.54499816894531,58.5418815612793,0.9999994039535522,106.15628814697266,58.11650848388672,1.0,64.09768676757812,73.68585205078125,1.0,81.39204406738281,71.69204711914062,1.0,72.96658325195312,78.01314544677734,1.0,111.23028564453125,91.30830383300781,1.0,86.16325378417969,167.59059143066406,0.9961119294166565,122.32731628417969,172.44813537597656,0.9999734163284302,57.13310241699219,205.9111328125,0.999997615814209,120.69625091552734,227.19984436035156,0.9741196632385254,209.29647827148438,166.4325408935547,1.0,215.94650268554688,171.7965087890625,0.9999995231628418,79.9305648803711,169.33416748046875,0.0024841807316988707,170.69735717773438,208.18585205078125,0.999998927116394,187.27117919921875,225.45263671875,0.8363566398620605,189.2978057861328,224.76499938964844,0.9999983310699463
4,60.07710266113281,57.23719024658203,0.9999984502792358,105.02883911132812,56.99163055419922,1.0,65.32611083984375,72.45037078857422,1.0,82.50128173828125,70.2455062866211,1.0,72.88386535644531,76.93728637695312,1.0,110.52883911132812,90.55137634277344,1.0,78.40570831298828,161.40267944335938,0.9999998807907104,124.70118713378906,168.2486114501953,0.9999972581863403,46.51416778564453,201.83782958984375,0.9999996423721313,126.76853942871094,224.89820861816406,0.9999971389770508,208.5723876953125,166.53733825683594,1.0,216.21710205078125,171.90484619140625,0.9999997615814209,204.57261657714844,213.16798400878906,0.014756026677787304,166.5172576904297,205.27867126464844,0.9999991655349731,195.6383056640625,225.2176971435547,0.9999978542327881,182.0555419921875,222.6847381591797,0.9999810457229614
5,60.885868072509766,56.618980407714844,0.9999970197677612,105.23841094970703,55.9987678527832,1.0,65.82594299316406,71.31942749023438,1.0,82.896484375,69.26085662841797,1.0,72.56880187988281,75.92987060546875,1.0,110.22852325439453,89.16649627685547,0.9999998807907104,73.88611602783203,159.7070770263672,0.9999998807907104,128.1477508544922,169.07386779785156,0.9999979734420776,38.0002326965332,196.89784240722656,0.9999997615814209,130.83090209960938,222.40911865234375,0.9999995231628418,207.63699340820312,166.70912170410156,0.9999998807907104,215.57057189941406,172.38458251953125,0.9999998807907104,204.3690948486328,211.19679260253906,0.03075355663895607,167.06021118164062,205.03245544433594,0.9999995231628418,197.17831420898438,223.30987548828125,1.0,178.7655487060547,222.13546752929688,0.999998927116394
6,60.80021667480469,55.64582061767578,0.9999971389770508,106.08375549316406,54.65546417236328,1.0,66.7758560180664,69.69141387939453,1.0,83.66096496582031,67.9869613647461,1.0,72.82588958740234,74.40664672851562,1.0,110.56612396240234,89.02247619628906,0.9999997615814209,69.97620391845703,156.3059539794922,1.0,131.32412719726562,167.9616241455078,0.9999940395355225,30.37806510925293,191.70211791992188,0.9999997615814209,135.03781127929688,224.2035675048828,0.9999982118606567,207.28627014160156,166.98924255371094,0.9999998807907104,214.8559112548828,172.85464477539062,1.0,203.80874633789062,210.9088592529297,0.12705758213996887,166.9769744873047,203.79335021972656,0.9999984502792358,199.06752014160156,222.94969177246094,0.9999998807907104,180.41357421875,222.75570678710938,0.9999973773956299
7,60.873233795166016,56.35346221923828,0.999996542930603,105.59991455078125,55.590858459472656,1.0,65.78076171875,70.93077850341797,1.0,83.04308319091797,68.8424301147461,1.0,72.4205322265625,75.48281860351562,1.0,110.05091094970703,88.83433532714844,0.9999997615814209,71.13179016113281,158.18748474121094,0.9999998807907104,127.61271667480469,168.7096405029297,0.9999961853027344,32.856964111328125,193.8096160888672,0.9999997615814209,129.62442016601562,223.6070556640625,0.9999990463256836,206.7276153564453,166.76791381835938,0.9999998807907104,214.62539672851562,172.7572479248047,1.0,204.42173767089844,210.62884521484375,0.08702559769153595,165.72552490234375,204.81521606445312,0.9999991655349731,198.2177276611328,223.07632446289062,0.9999998807907104,177.53790283203125,222.68667602539062,0.9999961853027344
