scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
8,127.60037994384766,16.424983978271484,0.9999994039535522,118.9660415649414,6.536346435546875,0.9999998807907104,121.90129852294922,23.111907958984375,0.025778625160455704,113.62184143066406,25.802310943603516,1.0,103.98968505859375,40.23387145996094,1.0,154.37322998046875,110.48189544677734,0.9999998807907104,155.66294860839844,194.3863525390625,0.9999985694885254,158.20523071289062,198.83416748046875,0.9999988079071045,151.99066162109375,241.0532684326172,0.9999922513961792,157.64720153808594,243.0423126220703,0.999995231628418,198.20729064941406,138.0690155029297,1.0,202.83401489257812,195.7738800048828,1.0,186.26121520996094,203.7240447998047,0.9999984502792358,192.4486846923828,206.7393035888672,0.9999979734420776,175.62353515625,240.35787963867188,0.9999992847442627,190.24050903320312,242.85972595214844,0.9999994039535522
9,127.6155776977539,16.45687484741211,0.9999994039535522,118.98678588867188,6.5365376472473145,0.9999998807907104,121.89591217041016,23.1143856048584,0.025654355064034462,113.70244598388672,25.735126495361328,1.0,104.09880065917969,40.20464324951172,1.0,154.35443115234375,110.45649719238281,0.9999998807907104,155.66290283203125,194.3895263671875,0.9999985694885254,158.2069854736328,198.8370361328125,0.9999988079071045,151.9998321533203,241.0485076904297,0.9999922513961792,157.6576385498047,243.0450439453125,0.9999953508377075,198.2052764892578,138.06478881835938,1.0,202.83412170410156,195.78482055664062,1.0,186.25938415527344,203.71524047851562,0.9999984502792358,192.4497528076172,206.7220916748047,0.9999979734420776,175.63172912597656,240.35574340820312,0.9999992847442627,190.23773193359375,242.8541717529297,0.9999994039535522
10,126.4625015258789,14.710836410522461,0.9999996423721313,120.11983489990234,5.953836441040039,0.9999995231628418,127.01290893554688,22.21573257446289,0.02803126536309719,115.16520690917969,24.753698348999023,1.0,105.31550598144531,40.013919830322266,0.9999998807907104,154.54783630371094,110.45413208007812,0.9999998807907104,155.6596221923828,194.4272003173828,0.9999986886978149,158.2155303955078,198.88011169433594,0.9999988079071045,151.95809936523438,241.0854949951172,0.9999927282333374,157.613037109375,243.05650329589844,0.999995231628418,198.23861694335938,138.12576293945312,1.0,202.84803771972656,195.7890167236328,1.0,186.2792510986328,203.742431640625,0.9999984502792358,192.4479217529297,206.7326202392578,0.9999980926513672,175.63217163085938,240.35598754882812,0.9999992847442627,190.25921630859375,242.88113403320312,0.9999994039535522
11,127.55014038085938,14.860225677490234,0.9999996423721313,120.66123962402344,5.81123685836792,0.9999994039535522,126.83219146728516,22.585742950439453,0.028073467314243317,116.0350341796875,24.6004638671875,1.0,107.90221405029297,40.77055358886719,1.0,154.71409606933594,110.55171203613281,0.9999998807907104,155.66896057128906,194.54791259765625,0.9999986886978149,158.2136993408203,198.9276123046875,0.9999988079071045,151.9709014892578,241.1373291015625,0.9999924898147583,157.64572143554688,243.02627563476562,0.9999954700469971,198.31057739257812,138.19488525390625,1.0,202.91796875,195.69949340820312,1.0,186.3001251220703,203.89695739746094,0.9999984502792358,192.48773193359375,206.8951416015625,0.9999980926513672,175.66958618164062,240.35427856445312,0.9999992847442627,190.3040313720703,242.9008331298828,0.9999994039535522
12,129.03065490722656,14.573740005493164,0.9999997615814209,120.27094268798828,5.8135480880737305,0.999998927116394,126.59799194335938,22.87481689453125,0.02804088220000267,117.9158935546875,24.089046478271484,1.0,110.51488494873047,41.139129638671875,0.9999998807907104,154.89688110351562,110.65850067138672,0.9999998807907104,155.8920440673828,194.33441162109375,0.9999986886978149,158.3825225830078,198.7373504638672,0.9999990463256836,151.9981689453125,241.1126708984375,0.9999934434890747,157.71568298339844,243.0057830810547,0.9999957084655762,198.319580078125,138.2078094482422,1.0,202.84439086914062,195.88162231445312,1.0,186.47860717773438,203.3953094482422,0.9999985694885254,192.56309509277344,206.4074249267578,0.9999982118606567,175.7928466796875,240.30319213867188,0.9999994039535522,190.325439453125,242.84133911132812,0.9999994039535522
13,130.3938751220703,14.427460670471191,0.9999996423721313,121.17401885986328,5.546335220336914,0.9999979734420776,126.41571044921875,23.280223846435547,0.023310231044888496,120.4530029296875,22.86760711669922,1.0,113.10163879394531,41.82205581665039,0.9999998807907104,155.1490936279297,110.76264190673828,0.9999998807907104,156.06422424316406,194.40591430664062,0.999998927116394,158.61727905273438,198.7230987548828,0.9999991655349731,152.06593322753906,241.14051818847656,0.9999938011169434,157.8485565185547,242.97177124023438,0.9999957084655762,198.35279846191406,138.21078491210938,1.0,203.196044921875,196.0669403076172,1.0,186.70091247558594,203.34153747558594,0.9999986886978149,192.76266479492188,206.3244171142578,0.9999983310699463,175.95921325683594,240.28160095214844,0.9999995231628418,190.38156127929688,242.8212432861328,0.9999994039535522
14,132.23074340820312,14.294692993164062,0.9999996423721313,122.28074645996094,5.268672943115234,0.9999980926513672,126.3225326538086,23.712507247924805,0.017989926040172577,121.91851806640625,23.240785598754883,1.0,113.06085968017578,41.90427780151367,1.0,155.43194580078125,111.06373596191406,0.9999998807907104,155.84170532226562,195.09811401367188,0.9999991655349731,158.720947265625,198.89146423339844,0.9999988079071045,151.88153076171875,241.32127380371094,0.9999936819076538,157.59149169921875,242.85472106933594,0.9999955892562866,198.8943328857422,138.16799926757812,1.0,205.25424194335938,194.31369018554688,1.0,186.8214111328125,205.182861328125,0.9999988079071045,192.70628356933594,208.192626953125,0.9999983310699463,176.14598083496094,240.4352264404297,0.9999995231628418,190.39622497558594,242.91302490234375,0.9999992847442627
15,132.99603271484375,14.132026672363281,0.9999996423721313,122.4261474609375,4.871647834777832,0.9999971389770508,126.17903900146484,23.935367584228516,0.021774960681796074,122.76453399658203,22.918798446655273,0.9999998807907104,114.62598419189453,42.446048736572266,1.0,155.68487548828125,111.18653106689453,0.9999998807907104,155.66387939453125,195.78880310058594,0.9999992847442627,158.73556518554688,199.201416015625,0.9999984502792358,151.68960571289062,241.5443572998047,0.9999936819076538,157.36561584472656,242.85906982421875,0.9999957084655762,199.09075927734375,137.92535400390625,1.0,206.5462188720703,194.054931640625,1.0,186.4355926513672,207.0682373046875,0.9999985694885254,192.52310180664062,208.4811248779297,0.9999994039535522,176.26353454589844,240.7136688232422,0.9999995231628418,190.41395568847656,243.11024475097656,0.9999992847442627
16,133.22567749023438,14.510973930358887,0.9999996423721313,122.47657775878906,5.022252082824707,0.9999980926513672,126.2342300415039,24.080108642578125,0.019237007945775986,122.68547058105469,23.000207901000977,0.9999998807907104,115.24567413330078,42.62266159057617,1.0,155.78872680664062,111.27906036376953,0.9999998807907104,155.4076385498047,196.5361328125,0.9999994039535522,158.95628356933594,199.53126525878906,0.999997615814209,152.5303497314453,239.84506225585938,0.9999942779541016,157.0415496826172,242.8918914794922,0.9999957084655762,199.23382568359375,137.28660583496094,1.0,209.0820770263672,192.93740844726562,1.0,185.41456604003906,208.34085083007812,0.9999983310699463,192.3900146484375,211.39109802246094,0.9999997615814209,176.34690856933594,241.09429931640625,0.9999996423721313,190.49386596679688,243.47799682617188,0.999998927116394
17,133.4300079345703,14.389842987060547,0.9999996423721313,122.59671783447266,4.8872294425964355,0.9999978542327881,126.24003601074219,24.10382080078125,0.02003452368080616,122.87663269042969,23.079322814941406,0.9999998807907104,115.434814453125,42.83141326904297,1.0,155.8367462158203,111.2969741821289,0.9999998807907104,155.24392700195312,197.1268768310547,0.9999994039535522,159.03221130371094,199.96334838867188,0.9999961853027344,152.40965270996094,239.97088623046875,0.9999943971633911,156.78785705566406,242.94876098632812,0.9999949932098389,199.42286682128906,136.92379760742188,1.0,208.00047302246094,194.16969299316406,1.0,185.17855834960938,210.1061553955078,0.9999991655349731,192.03004455566406,213.10023498535156,0.9999998807907104,176.32659912109375,241.31097412109375,0.9999995231628418,190.4669189453125,243.63816833496094,0.9999986886978149
18,133.48719787597656,14.47823715209961,0.9999997615814209,122.59601593017578,4.919450283050537,0.9999980926513672,126.21357727050781,24.243453979492188,0.019375983625650406,123.03556060791016,23.215978622436523,0.9999998807907104,115.77582550048828,42.988338470458984,1.0,155.86203002929688,111.23721313476562,0.9999998807907104,155.1043701171875,197.3233184814453,0.9999992847442627,158.88490295410156,200.04833984375,0.9999955892562866,152.411376953125,240.02224731445312,0.9999946355819702,158.4625701904297,243.05027770996094,0.9999953508377075,199.3838348388672,136.4879150390625,1.0,208.54867553710938,193.16680908203125,1.0,184.9602508544922,210.4235076904297,0.9999994039535522,191.91839599609375,213.44467163085938,0.9999998807907104,176.18849182128906,241.30838012695312,0.9999995231628418,190.4463653564453,243.65164184570312,0.9999985694885254
19,133.2359161376953,14.846723556518555,0.9999996423721313,122.51919555664062,5.383323669433594,0.9999985694885254,126.4106674194336,24.24932098388672,0.01938921958208084,122.77761840820312,23.588993072509766,0.9999998807907104,115.29815673828125,43.07460403442383,1.0,155.80184936523438,111.14169311523438,0.9999998807907104,154.80433654785156,197.61061096191406,0.9999992847442627,158.80311584472656,200.24871826171875,0.9999942779541016,152.2954864501953,240.1636962890625,0.9999946355819702,158.41908264160156,243.0933837890625,0.9999955892562866,199.25674438476562,135.99685668945312,1.0,209.17398071289062,193.03646850585938,1.0,184.51773071289062,211.733642578125,0.9999996423721313,191.63522338867188,215.0196990966797,0.9999998807907104,176.04139709472656,241.3918914794922,0.9999994039535522,190.4844207763672,243.84539794921875,0.9999979734420776
20,133.0481719970703,14.79835319519043,0.9999996423721313,122.40370178222656,5.392538547515869,0.9999984502792358,126.38945007324219,24.255741119384766,0.018450943753123283,122.74735260009766,23.666812896728516,0.9999998807907104,115.02671813964844,43.114994049072266,1.0,155.74560546875,111.05500793457031,0.9999998807907104,154.57275390625,197.80746459960938,0.9999991655349731,158.6191864013672,200.3602294921875,0.9999923706054688,152.13662719726562,240.2341766357422,0.9999945163726807,158.3375244140625,243.15919494628906,0.9999955892562866,199.3155059814453,135.85641479492188,1.0,209.3585968017578,191.953857421875,1.0,184.3057861328125,211.79876708984375,0.9999997615814209,191.43130493164062,215.08949279785156,0.9999998807907104,176.00100708007812,241.31900024414062,0.9999992847442627,190.43301391601562,243.86798095703125,0.9999979734420776
