scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,33.74370574951172,105.8531494140625,0.9999997615814209,61.12894821166992,104.332763671875,1.0,38.147403717041016,146.29380798339844,0.9999998807907104,46.27235412597656,145.55667114257812,1.0,37.99864196777344,159.7547607421875,1.0,69.6318130493164,161.26974487304688,0.9999997615814209,74.84123992919922,194.8074951171875,0.9998754262924194,127.25877380371094,185.6139678955078,0.9999405145645142,53.4028205871582,234.63070678710938,0.9997053742408752,121.58120727539062,231.23880004882812,0.9999958276748657,180.42832946777344,108.34065246582031,1.0,204.01644897460938,18.262752532958984,1.0,150.59417724609375,186.78176879882812,0.9999927282333374,178.9952850341797,178.380615234375,0.9999996423721313,149.3295135498047,217.44134521484375,0.9999996423721313,195.09120178222656,210.03709411621094,0.9999997615814209
1,33.31892776489258,107.3414306640625,0.9999998807907104,60.4125862121582,104.60918426513672,1.0,38.64883041381836,148.8496551513672,1.0,48.468448638916016,147.5306396484375,1.0,38.074127197265625,161.9874267578125,1.0,68.58203125,164.2008514404297,0.9999998807907104,80.09673309326172,193.61585998535156,0.9999923706054688,125.99519348144531,184.31150817871094,0.9975392818450928,59.97338104248047,232.65379333496094,0.9469013810157776,52.99086380004883,231.8704833984375,0.9999985694885254,181.71104431152344,106.79130554199219,1.0,201.79428100585938,13.992498397827148,0.9999998807907104,142.27822875976562,182.93138122558594,0.9982682466506958,171.6513671875,178.45608520507812,0.9999903440475464,184.51910400390625,212.4962158203125,0.9935547709465027,179.30166625976562,212.45628356933594,0.999848484992981
2,31.084516525268555,109.19625091552734,0.9999997615814209,57.98765563964844,105.6578598022461,0.9999997615814209,35.47426223754883,148.20123291015625,0.9999998807907104,45.709354400634766,146.63394165039062,1.0,35.16230010986328,160.72030639648438,1.0,69.46993255615234,163.4304962158203,1.0,83.43434143066406,194.08628845214844,0.9999971389770508,117.87847900390625,184.41986083984375,0.9963852167129517,69.96673583984375,234.6735382080078,0.9951252341270447,60.52037811279297,233.12486267089844,0.9999939203262329,177.3543243408203,110.5473403930664,1.0,200.36898803710938,15.891729354858398,1.0,133.06912231445312,183.0922088623047,0.9994121789932251,160.29930114746094,181.72377014160156,0.9992173910140991,175.1216583251953,216.51422119140625,0.9999692440032959,164.1332550048828,218.53932189941406,0.9999610185623169
3,35.17897033691406,106.1913070678711,0.9999998807907104,61.59676742553711,105.02056121826172,1.0,38.73160171508789,145.91062927246094,0.9999996423721313,47.78056716918945,144.70166015625,1.0,38.515052795410156,157.847900390625,1.0,73.00865173339844,161.73448181152344,1.0,88.483154296875,190.9355926513672,0.9999994039535522,110.04312133789062,184.13528442382812,0.9999855756759644,98.2626953125,219.88795471191406,0.9195327162742615,74.52530670166016,232.83563232421875,0.9999992847442627,180.1398468017578,115.99114227294922,1.0,199.9302978515625,15.95318603515625,1.0,135.0289764404297,181.19085693359375,0.999914288520813,159.23468017578125,179.31300354003906,0.9999570846557617,171.67941284179688,213.05673217773438,0.9999167919158936,150.88992309570312,217.994140625,0.9993368983268738
4,29.919544219970703,105.9735107421875,0.9999992847442627,56.961055755615234,103.3316421508789,0.9999998807907104,32.15343475341797,143.8650665283203,0.9999980926513672,42.48741149902344,143.20172119140625,1.0,32.87599563598633,157.4183807373047,0.9999998807907104,71.69374084472656,159.68824768066406,1.0,92.32650756835938,187.5336151123047,0.9999948740005493,107.39968872070312,183.2019805908203,0.9999901056289673,105.3953857421875,212.66395568847656,0.9999988079071045,81.3077163696289,234.49354553222656,0.9999997615814209,180.7006378173828,115.17044067382812,1.0,201.3976287841797,17.540328979492188,1.0,133.90940856933594,176.9939727783203,0.9999748468399048,164.89256286621094,178.86331176757812,0.9999998807907104,176.0309600830078,214.24862670898438,0.9883755445480347,176.24159240722656,210.9404296875,0.9980100989341736
5,27.70623779296875,106.38322448730469,0.9999992847442627,54.84209442138672,104.02020263671875,0.9999997615814209,31.251619338989258,144.11354064941406,0.9999921321868896,41.03631591796875,144.03660583496094,1.0,30.873205184936523,157.8220977783203,0.9999998807907104,67.57633209228516,158.80767822265625,1.0,90.03001403808594,187.05587768554688,0.9999845027923584,101.00492095947266,184.15911865234375,0.9999996423721313,96.43437194824219,222.60025024414062,0.9997612833976746,90.181396484375,227.36834716796875,0.9999872446060181,181.7725372314453,113.10198211669922,1.0,207.03749084472656,16.9973201751709,1.0,128.927734375,180.26644897460938,0.9944500923156738,165.71566772460938,178.4208221435547,1.0,156.05445861816406,221.9280548095703,0.9991517066955566,179.40367126464844,210.07618713378906,0.9999727010726929
6,27.71772003173828,108.24734497070312,0.9999997615814209,55.59953308105469,105.37374877929688,0.9999998807907104,30.885513305664062,146.58961486816406,0.9999971389770508,39.96852493286133,146.21546936035156,1.0,31.25981903076172,160.7869415283203,1.0,65.42909240722656,163.4629364013672,1.0,83.3106689453125,187.5777130126953,0.9999996423721313,96.49725341796875,186.69268798828125,0.9999997615814209,99.29013061523438,219.7173614501953,0.9908248782157898,56.77389144897461,232.28594970703125,0.9999997615814209,179.25555419921875,110.6087875366211,1.0,209.775390625,17.915163040161133,1.0,126.42113494873047,185.61788940429688,0.9999246597290039,168.76681518554688,180.02476501464844,1.0,110.1757583618164,221.37728881835938,0.9999233484268188,172.3854522705078,217.97203063964844,0.9999922513961792
7,29.622621536254883,109.91463470458984,0.9999997615814209,56.23023986816406,106.81426239013672,0.9999998807907104,33.43013000488281,149.81463623046875,0.9999997615814209,43.22128677368164,148.19482421875,1.0,33.2028694152832,162.38140869140625,1.0,67.84598541259766,166.00137329101562,1.0,83.33048248291016,188.56822204589844,0.9999994039535522,97.7807846069336,188.43238830566406,0.9999966621398926,94.02357482910156,222.49209594726562,0.7701293230056763,54.350868225097656,235.66783142089844,0.9999996423721313,177.20233154296875,109.80281066894531,1.0,205.5128936767578,16.145524978637695,1.0,124.98420715332031,183.40621948242188,0.9829046726226807,169.0912322998047,180.15843200683594,0.9999958276748657,161.3941650390625,210.8936309814453,0.9892298579216003,174.45152282714844,216.44189453125,0.9999842643737793
