scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,73.47596740722656,109.19058990478516,0.9999997615814209,124.30301666259766,89.61234283447266,0.9999998807907104,56.145687103271484,176.59922790527344,0.006079711951315403,101.11804962158203,144.83819580078125,1.0,65.80833435058594,179.88424682617188,1.0,107.42704010009766,199.25384521484375,0.9999997615814209,99.76605987548828,211.2262725830078,1.0,125.25838470458984,215.89920043945312,0.9999992847442627,99.99242401123047,219.09645080566406,0.999995231628418,123.31924438476562,224.722900390625,0.9999998807907104,191.5459442138672,133.48092651367188,1.0,213.37977600097656,106.01010131835938,1.0,154.95359802246094,206.49595642089844,0.9999997615814209,179.46807861328125,203.35491943359375,1.0,153.1953582763672,216.17117309570312,0.9999994039535522,189.82846069335938,216.4007110595703,1.0
1,73.50995635986328,108.49716186523438,0.9999997615814209,124.0824966430664,89.28579711914062,0.9999998807907104,56.54768371582031,176.72206115722656,0.007538181263953447,101.30459594726562,143.99485778808594,1.0,66.28007507324219,179.76214599609375,1.0,106.68672180175781,198.1558837890625,0.9999996423721313,96.86859893798828,208.1988067626953,0.9999998807907104,126.2445068359375,215.0547637939453,0.9999996423721313,96.64944458007812,217.54454040527344,0.9999992847442627,123.3495101928711,224.47930908203125,0.9999998807907104,190.67306518554688,133.2376708984375,1.0,213.24371337890625,105.9903793334961,1.0,153.77069091796875,207.42848205566406,0.9999998807907104,176.6456298828125,205.89886474609375,1.0,152.5704803466797,217.26937866210938,0.9999996423721313,187.0343780517578,217.08985900878906,0.9999998807907104
2,73.26148223876953,107.96154022216797,0.9999997615814209,123.66239929199219,88.37675476074219,1.0,56.58143615722656,176.35118103027344,0.005743873305618763,101.54882049560547,143.23553466796875,1.0,66.1954574584961,178.99627685546875,1.0,106.58494567871094,197.40469360351562,0.9999994039535522,93.3641357421875,207.428466796875,0.9999998807907104,128.0624542236328,214.9280548095703,0.9999996423721313,95.52713775634766,217.47093200683594,0.9999994039535522,125.01599884033203,223.92379760742188,0.9999998807907104,190.50978088378906,132.83352661132812,1.0,213.1127471923828,104.93350219726562,1.0,153.541748046875,208.64596557617188,1.0,174.7129669189453,207.8553009033203,1.0,152.4821319580078,217.70199584960938,0.9999997615814209,183.32009887695312,216.04141235351562,0.9999998807907104
3,72.97747802734375,107.83833312988281,0.9999997615814209,123.4612808227539,88.056396484375,1.0,56.51378631591797,176.06114196777344,0.005794920027256012,101.43182373046875,143.10443115234375,1.0,65.74210357666016,178.62750244140625,1.0,105.96086883544922,197.45082092285156,0.9999994039535522,94.12669372558594,207.77255249023438,1.0,127.85675811767578,215.21896362304688,0.9999990463256836,94.63349151611328,217.1501922607422,0.9999991655349731,125.5426025390625,223.35916137695312,0.9999998807907104,190.26910400390625,132.50115966796875,1.0,213.033447265625,104.32516479492188,1.0,152.20274353027344,208.4629669189453,1.0,172.4268798828125,206.40992736816406,1.0,151.6595001220703,216.78025817871094,0.9999998807907104,179.61203002929688,216.974609375,1.0
4,72.87371063232422,107.0582504272461,0.9999997615814209,122.62696075439453,87.15714263916016,1.0,172.5340118408203,217.55857849121094,0.014284417033195496,100.18294525146484,144.62393188476562,1.0,65.49089050292969,177.89315795898438,1.0,105.25304412841797,196.0952606201172,0.9999995231628418,97.27666473388672,208.1938934326172,1.0,125.54873657226562,216.0529022216797,0.9999992847442627,97.00315856933594,217.53939819335938,0.9999996423721313,124.43389892578125,222.69651794433594,0.9999990463256836,190.29757690429688,131.9389190673828,1.0,213.18408203125,103.62767028808594,1.0,147.5931854248047,208.131591796875,0.9999998807907104,168.06198120117188,207.13980102539062,1.0,146.30397033691406,216.9800567626953,0.9999985694885254,173.47210693359375,216.43313598632812,1.0
5,72.37854766845703,106.87239074707031,0.9999997615814209,122.40054321289062,86.96560668945312,1.0,172.8178253173828,217.1988067626953,0.008698376826941967,100.21991729736328,144.2436981201172,1.0,65.27172088623047,177.4241180419922,1.0,104.96328735351562,195.67605590820312,0.9999995231628418,96.72484588623047,207.76736450195312,1.0,124.14964294433594,215.26083374023438,0.9999995231628418,96.29998779296875,216.66822814941406,0.9999994039535522,123.190673828125,222.2392578125,0.9999986886978149,189.96762084960938,131.51986694335938,1.0,212.8148956298828,103.07839965820312,1.0,146.81924438476562,207.3291473388672,0.9999996423721313,167.516357421875,208.4398956298828,0.9999998807907104,146.029052734375,216.6789093017578,0.9999946355819702,170.1742706298828,216.6012420654297,0.9999998807907104
6,71.89933776855469,106.22337341308594,0.9999997615814209,122.66104888916016,86.99748992919922,1.0,55.74980163574219,174.858642578125,0.0037879650481045246,100.06644439697266,144.3499755859375,1.0,64.79216766357422,176.81349182128906,1.0,104.68148040771484,196.20449829101562,0.9999997615814209,97.73500061035156,209.26649475097656,1.0,121.11100006103516,215.91209411621094,0.9999994039535522,99.66161346435547,217.69650268554688,0.9999977350234985,120.19628143310547,223.45761108398438,0.9999974966049194,190.24192810058594,131.118896484375,1.0,212.91307067871094,102.44473266601562,1.0,145.61790466308594,206.40151977539062,0.9999988079071045,165.0767364501953,207.0921630859375,0.9999998807907104,144.6822509765625,214.90179443359375,0.9999815225601196,166.81515502929688,217.2687530517578,0.9999996423721313
7,71.42311096191406,105.87579345703125,0.9999997615814209,122.60252380371094,86.446533203125,1.0,55.28487777709961,174.9450225830078,0.005516332574188709,100.2995376586914,144.18614196777344,1.0,64.5206527709961,176.62344360351562,1.0,104.79936981201172,196.43653869628906,0.9999998807907104,100.80691528320312,208.81468200683594,1.0,119.11111450195312,214.94741821289062,0.9999990463256836,102.67426300048828,218.04898071289062,0.9998114705085754,119.93450164794922,222.88558959960938,0.9999948740005493,190.30506896972656,130.60279846191406,1.0,212.1965789794922,101.19982147216797,1.0,145.46514892578125,204.80419921875,0.9999977350234985,164.8485107421875,205.5121612548828,0.9999998807907104,145.08714294433594,212.89353942871094,0.9999874830245972,165.26744079589844,217.31890869140625,0.9999997615814209
