scorer,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000,DLC_effnet_b0_MBTI DatabaseNov24shuffle0_30000
bodyparts,earr,earr,earr,earl,earl,earl,eyer,eyer,eyer,eyel,eyel,eyel,nose,nose,nose,throat,throat,throat,elbowr,elbowr,elbowr,elbowl,elbowl,elbowl,handr,handr,handr,handl,handl,handl,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,kneer,kneer,kneer,kneel,kneel,kneel,ankler,ankler,ankler,anklel,anklel,anklel
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,139.41299438476562,77.40754699707031,1.0,158.33663940429688,76.3681869506836,1.0,157.4736785888672,85.8629379272461,1.0,160.09954833984375,87.03604888916016,1.0,169.04898071289062,95.65367126464844,0.9999998807907104,149.54452514648438,105.69218444824219,1.0,139.95838928222656,178.83082580566406,0.9999996423721313,137.74392700195312,184.91578674316406,1.0,137.1641845703125,216.27830505371094,0.9999992847442627,135.25819396972656,225.98797607421875,0.9999998807907104,88.53202056884766,111.89386749267578,0.9999998807907104,87.2061996459961,136.9437255859375,0.9999997615814209,96.54544830322266,184.1859893798828,0.9999983310699463,106.65019226074219,184.6634521484375,0.9999996423721313,96.23760986328125,226.06825256347656,0.9999997615814209,106.5436019897461,225.7540283203125,0.9999985694885254
1,139.43359375,77.45101928710938,1.0,158.34124755859375,76.36238861083984,1.0,157.48460388183594,85.86239624023438,1.0,160.1084442138672,87.03753662109375,1.0,169.03738403320312,95.65196228027344,0.9999998807907104,149.6220703125,105.621826171875,1.0,139.93148803710938,178.23890686035156,0.9999995231628418,137.7823944091797,184.48094177246094,0.9999998807907104,137.33126831054688,215.815185546875,0.9999990463256836,135.43710327148438,225.5311279296875,0.9999998807907104,88.5223617553711,111.88646697998047,0.9999998807907104,87.07801055908203,136.83340454101562,0.9999997615814209,97.91740417480469,183.96231079101562,0.9999985694885254,106.35384368896484,184.1824951171875,0.9999997615814209,96.30044555664062,225.9669952392578,0.9999997615814209,106.39046478271484,225.646484375,0.9999984502792358
2,139.54623413085938,77.59510040283203,1.0,158.40463256835938,76.4441909790039,1.0,157.6017608642578,85.88353729248047,1.0,160.17344665527344,87.0570068359375,1.0,169.13133239746094,95.6241683959961,0.9999998807907104,149.68431091308594,105.5135726928711,1.0,139.88658142089844,177.70826721191406,0.9999994039535522,137.59051513671875,184.0475311279297,0.9999998807907104,137.22543334960938,215.6353759765625,0.9999988079071045,135.4658966064453,225.54017639160156,0.9999998807907104,88.54032135009766,111.83387756347656,0.9999998807907104,87.17434692382812,137.17311096191406,0.9999997615814209,97.67003631591797,183.27667236328125,0.9999990463256836,106.02469635009766,183.60067749023438,0.9999998807907104,96.09523010253906,225.5045928955078,0.9999997615814209,106.09634399414062,225.3199462890625,0.9999984502792358
3,139.64126586914062,77.72013092041016,1.0,158.42576599121094,76.47748565673828,1.0,157.62228393554688,85.99165344238281,1.0,160.33026123046875,87.12053680419922,1.0,169.12982177734375,95.47274780273438,0.9999998807907104,149.70999145507812,105.57856750488281,1.0,139.8295135498047,176.94873046875,0.9999992847442627,137.38134765625,183.86529541015625,0.9999998807907104,137.5989532470703,214.9176788330078,0.9999984502792358,135.79815673828125,225.2480926513672,0.9999998807907104,88.5889892578125,111.7598648071289,0.9999998807907104,87.08879852294922,137.03761291503906,0.9999998807907104,97.59527587890625,182.88648986816406,0.9999991655349731,105.67658996582031,183.47483825683594,0.9999998807907104,96.2176513671875,225.48074340820312,0.9999997615814209,105.9138412475586,225.2526092529297,0.9999983310699463
4,139.63548278808594,77.69623565673828,1.0,158.4544677734375,76.48966217041016,1.0,157.6263885498047,85.99117279052734,1.0,160.35147094726562,87.11241912841797,1.0,169.1425323486328,95.4704360961914,0.9999998807907104,149.7068634033203,105.56797790527344,1.0,140.4528350830078,176.3534698486328,0.9999991655349731,137.95654296875,183.44483947753906,0.9999997615814209,137.7971649169922,214.46719360351562,0.9999984502792358,136.24725341796875,225.03598022460938,0.9999998807907104,89.30081176757812,111.78023529052734,0.9999998807907104,87.09829711914062,136.85752868652344,0.9999998807907104,97.5063247680664,182.36325073242188,0.9999992847442627,105.74536895751953,183.03115844726562,0.9999998807907104,96.43899536132812,225.37442016601562,0.9999997615814209,105.93763732910156,225.14404296875,0.9999985694885254
5,139.63162231445312,77.6929931640625,1.0,158.44369506835938,76.47232055664062,1.0,157.63153076171875,85.99360656738281,1.0,160.34579467773438,87.0988998413086,1.0,169.14739990234375,95.47836303710938,0.9999998807907104,149.69244384765625,105.48846435546875,1.0,141.1544647216797,176.35240173339844,0.9999992847442627,138.57972717285156,183.55787658691406,0.9999996423721313,137.87017822265625,214.4355926513672,0.9999983310699463,136.53782653808594,225.1980438232422,0.9999998807907104,89.34170532226562,111.73546600341797,0.9999998807907104,87.066650390625,136.68429565429688,0.9999998807907104,97.51831817626953,182.17288208007812,0.9999992847442627,105.94017791748047,182.8897247314453,0.9999998807907104,96.59871673583984,225.31297302246094,0.9999997615814209,106.08930969238281,225.0474853515625,0.9999986886978149
6,139.59417724609375,77.57732391357422,1.0,158.4744415283203,76.49575805664062,1.0,157.6481170654297,85.94438934326172,1.0,160.29306030273438,87.04704284667969,1.0,169.1929931640625,95.5212173461914,0.9999998807907104,149.7197723388672,105.42385864257812,1.0,140.26309204101562,176.15150451660156,0.9999994039535522,136.2979278564453,184.68209838867188,0.9999996423721313,138.13291931152344,214.46461486816406,0.9999984502792358,136.76585388183594,225.34059143066406,0.9999998807907104,89.33643341064453,111.69725036621094,0.9999998807907104,87.01732635498047,136.6216278076172,0.9999998807907104,97.33604431152344,181.93211364746094,0.9999992847442627,105.9129409790039,182.77078247070312,1.0,96.6539535522461,225.1975555419922,0.9999997615814209,106.22725677490234,224.95787048339844,0.9999985694885254
7,139.46524047851562,77.62129211425781,1.0,158.51918029785156,76.62479400634766,1.0,157.59019470214844,85.92382049560547,1.0,160.2714080810547,87.0605239868164,1.0,169.2103271484375,95.47162628173828,0.9999998807907104,149.72877502441406,105.32611846923828,1.0,140.45083618164062,175.91148376464844,0.9999995231628418,135.9956817626953,184.04556274414062,0.9999995231628418,138.06661987304688,214.4892120361328,0.9999983310699463,136.7001495361328,225.42959594726562,0.9999998807907104,89.33972930908203,111.65792846679688,0.9999998807907104,86.93033599853516,136.59251403808594,0.9999998807907104,97.20738983154297,181.92547607421875,0.9999992847442627,105.86095428466797,182.78228759765625,1.0,96.62329864501953,225.3095245361328,0.9999997615814209,106.28269958496094,225.15367126464844,0.9999986886978149
